,ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-02-15,2.492582836699841,106.38995303217558,9.726268065173905,8.225044420129555,8.225044420129555,8.225044420129555,2.5200604624585705,3.862812552595148,3.862812552595148,3.862812552595148,3.563361243764509,1.5715821331486448,1.1758131404933965,0.7338389684690346,3.4680753793012187,2.285255596291068,0.9323382005652796,0.3300482465505098,2.589299482203726,2.656476238900163,4.8715645844505975,8.588690922046299,1.4764231286433829,-1.1539547865304531,6.119795151944908,6.355451542378307,4.5119272619835105,3.731604543680998,454.1945758604214,283.4682378985662
2022-02-16,-0.1074962464660433,106.275587826049,7.148233402995554,8.108706559641703,8.108706559641703,8.108706559641703,2.231437364506016,3.9236445901684376,3.9236445901684376,3.9236445901684376,2.8664906245330166,1.5147259461634175,1.1225860818742457,0.6840288820280247,2.974742007465899,2.2869241160553577,1.0185765105754654,0.3386230416796215,2.150234967784004,2.598794696565261,4.324298431598214,7.925881857229036,0.6877749509092544,-1.0771920791810967,4.773525362605119,6.5941204788066505,3.410518194789554,3.432503127063302,440.46288071442666,268.38862224882234
2022-02-17,-0.8473253692416138,105.37508780908824,5.628112506152223,7.19267406260289,7.19267406260289,7.19267406260289,2.0712877191470875,3.971408752547264,3.971408752547264,3.971408752547264,2.351588439430432,1.263045382040071,0.8731443148554733,0.4364658162894754,2.616541657295852,2.218636928923839,1.0312265024806868,0.3304366581921358,1.8615473755210223,2.260878929627937,3.3626104118855817,5.245738086334884,0.6473845472219594,-1.1463599748118394,5.02027258452213,6.43901289242007,2.886453631538104,2.720991462602009,346.76129742539104,173.33841629997087
2022-02-18,-0.4158048747316956,104.93693305722525,6.560428303472678,6.746961698495327,6.746961698495327,6.746961698495327,1.888428293485032,3.984325326883395,3.984325326883395,3.984325326883395,3.0701057827594584,1.1442869869302976,0.753179718610887,0.3145302814164326,2.768833709830099,2.1962724956293886,1.0475528917033523,0.3263564301031362,2.093904954844951,2.075886135405495,2.864688792636228,3.8399456873676936,0.9206700044853614,-0.6241145161125421,5.339588625285719,6.258306920563439,3.679829214771541,2.4595988433453426,300.09130285562657,125.31909663192539
2022-02-21,-2.326535154609788,102.49553841947956,1.222564288344736,4.263456108101985,4.263456108101985,4.263456108101985,1.5089295462280397,4.026962303611432,4.026962303611432,4.026962303611432,0.3011094098595676,0.5126840441254216,0.1232729716715137,-0.3140845717182664,5.40142819259916,2.1045207342317056,1.0332971379707057,0.3166225362348869,0.0841171758622891,0.9810116316624642,0.480419031209413,-3.994683213317139,-0.0760451537350199,-0.7652578765963287,4.132520362299793,2.447367588304388,0.3053765903870748,1.0974061043157146,49.64156099753456,-126.48067304554003
2022-02-22,0.0637498130346969,102.56087913359087,1.585798778793512,4.329923866434402,4.329923866434402,4.329923866434402,1.4032143750536137,3.974742564931492,3.974742564931492,3.974742564931492,0.5787635664342186,0.5333374712113998,0.1363326765976254,-0.3101691080262491,7.072265704654776,2.0702333266022,1.055010430348998,0.3193762660398451,0.1148329814083866,1.0239807856712253,0.5136321661619637,-3.860156458354228,0.0723743707434643,-0.6886702096515797,4.611016757409959,2.8882832458146805,0.5732297940269829,1.1176522840912957,54.18872926636213,-123.28423559987662
2022-02-23,1.0279212822352113,103.6151242374526,1.3207838491050756,5.402353357597295,5.402353357597295,5.402353357597295,1.180306390168474,3.900910102349866,3.900910102349866,3.900910102349866,0.4589114452967986,0.8154916187706281,0.4084473669122406,-0.0499697569999261,9.58190491421859,1.9953988408401675,1.0633908101838356,0.3121420088481421,0.0565290635060986,1.5942474401280868,1.4983357431786666,-0.6244834862577333,0.944956455185729,-1.2020710157956735,5.681781432457106,3.886309767946265,0.40376565699813405,1.5945262382735996,159.33164598661617,-19.492752989298
2022-02-24,-1.3502514374186814,102.21605953305324,-1.0361485275885025,3.97915656631321,3.97915656631321,3.97915656631321,1.200875726453422,3.904526755513362,3.904526755513362,3.904526755513362,-1.51617260296729,0.4473813218773931,0.038190312112883,-0.4232651930917522,11.814799606027846,1.983174918592407,1.0834263580640826,0.3052282318670803,-0.1541062850603231,0.8808160716489131,0.1376328850929966,-5.414473821753048,-0.4476274129480507,-1.2977210809834825,4.364570561708505,1.8996638879356496,-1.8320913139160877,0.8295374213697974,14.911509544615775,-165.26502711042758
2022-02-25,0.0592815724162587,102.2766548204064,-3.085499121315147,4.040797045310918,4.040797045310918,4.040797045310918,1.2662241578837885,3.854720095300502,3.854720095300502,3.854720095300502,-3.060709552888623,0.4662598574962336,0.049224521257348,-0.4217030005825187,15.593661750504284,2.013327602648157,1.1232281230783905,0.311511662042478,-0.2485333104014477,0.8927018335012472,0.168929843701041,-5.2182541736504655,-2.269997127265463,-1.907907492518341,4.429826538648153,0.4306510261219494,-3.554087711219157,0.7596523032910087,18.974675127224614,-162.55470305939542
2022-03-02,-0.2509957976496446,102.01994471483054,-3.154798192111579,3.779659016885984,3.779659016885984,3.779659016885984,1.336979515470037,3.8168929217480345,3.8168929217480345,3.8168929217480345,-2.954647100638068,0.3995423636131626,-0.0242093118968964,-0.5033501408461317,15.022020160037806,2.042548032943651,1.1861380716569874,0.320034469460527,-0.2629674708801677,0.7466215702236224,-0.0779035370566676,-6.003208320013295,-2.4255570494732326,-2.6391024234063174,3.059185633016934,-0.1834762773471934,-2.798132192437095,0.5297918108441245,-9.24043512196544,-19.802677787117045
2022-03-03,1.6574840056181372,103.71090898101932,-0.7814925675629322,5.499790266175897,5.499790266175897,5.499790266175897,1.2916698052806308,3.7269756649623065,3.7269756649623065,3.7269756649623065,-1.2251246531714115,0.8677243826589546,0.4311027805607917,-0.063231474614246,13.130499157599347,2.06646699945143,1.2219317293469605,0.325600180575927,-0.1205176210906317,1.5649839358300264,1.3148930776241754,-0.7237777532252396,-1.6925858002459842,-1.1872287175184266,3.3272626785933417,0.6443128129594584,-0.9812761696472065,1.100170574983842,160.67095722476557,-2.4599784881811257
2022-03-04,-2.4549896328892262,101.16481691736011,-4.270356370958062,2.9097813524214056,2.9097813524214056,2.9097813524214056,1.4693300041428003,3.773910836600282,3.773910836600282,3.773910836600282,-3.455166711872314,0.1676837488172586,-0.2661220583711613,-0.7578987239123233,12.0937219755277,1.962638095014396,1.2086571488128317,0.3135320431248977,-0.4197864089601656,0.3224351541890203,-0.8309394611464165,-9.122647174148144,-2.5233882940406342,-1.494247669613348,2.5883005098162424,-0.0129816993417382,-2.3319611851813775,0.20728756883173285,-100.43209199452984,-30.128900504636334
2022-03-07,-5.564834649318218,95.53516213262353,-8.555726404734102,-2.816977817815752,-2.816977817815752,-2.816977817815752,2.4530245185961665,4.05206575431057,4.05206575431057,4.05206575431057,-3.816574225765704,-1.2598739525315474,-1.6663367110749223,-2.1277008641656354,12.397340950443043,1.82554471253158,1.1187179205485125,0.2760022210577068,-0.7551740482309538,-2.796476066982485,-6.035575007850605,-31.237371112676552,-2.499437175966698,-1.756376837710982,0.4775524822118542,-0.4452393810933331,-3.359007392258237,-1.5869300370917214,-675.2105922097201,-28.780544328627787
2022-03-08,2.084853409762566,97.52693021786772,-6.261406154733576,-0.7908542661401811,-0.7908542661401811,-0.7908542661401811,2.7397937030339987,3.961721355592746,3.961721355592746,3.961721355592746,-2.5796941919452325,-0.7799958477803771,-1.19821967033903,-1.673528599567187,11.479055365162816,1.7715062096598848,1.0828126543333427,0.2626497996965911,-0.6157152899788875,-1.7443496334220971,-4.383964703105578,-25.242943264222856,-1.678864684078002,-1.0165816829591785,1.189687520213343,0.6352661873009994,-2.3255306486611063,-0.9529717107750009,-474.7012456673436,-22.39435699074842
2022-03-09,2.740497551105769,100.19965335215704,-3.984365656601856,1.927969943169232,1.927969943169232,1.927969943169232,2.731145140686,3.8139548763795856,3.8139548763795856,3.8139548763795856,-1.7541321159921486,-0.098806346247241,-0.5372959710417182,-1.034578267987739,10.801012696466492,1.775008335847605,1.120814271813056,0.2654931929758388,-0.4435500206643119,-0.2123048880820969,-1.8283337751390285,-14.862282478734867,-1.5965527147078074,-0.8427208715884509,1.4751608713594406,-0.2348631319168643,-1.4672606909719756,-0.11604840911176825,-204.92225888136656,-11.870673286990408
2022-03-10,0.1903500981074612,100.3903834906162,-4.370228726011588,2.12198993395499,2.12198993395499,2.12198993395499,2.7572999723840814,3.765263747484153,3.765263747484153,3.765263747484153,-1.8774353628441007,-0.0500268284043923,-0.4983027276083618,-1.005621771848071,10.399448542586944,1.6920262407245117,1.1097927646183854,0.2563951726416942,-0.4977814403257969,-0.11132463484255,-1.6906230202189163,-14.767950434510578,-1.5436791679011266,-1.1792603293572406,0.4896402140058925,0.0058408290799945,-1.490053310649235,-0.05724994547533451,-187.62411955362353,-11.519839782408864
2022-03-11,-3.139469865208666,97.23865765336087,-7.419086292506541,-1.0840991657729702,-1.0840991657729702,-1.0840991657729702,3.049457506056746,3.885860035876091,3.885860035876091,3.885860035876091,-2.697368310357044,-0.8749658556815197,-1.3133188284126704,-1.80838936966572,10.098322223310536,1.6038048912524063,1.0178559439577737,0.2341763744180355,-0.8145422436244384,-2.119955407227808,-5.013846193056295,-30.007928845728888,-1.6536203929652105,-1.166302652182703,0.5041063958740222,-0.0297930103178866,-2.2173793068725574,-1.021361919181345,-510.33731496924054,-21.57148285189995
2022-03-14,-1.5633477846460186,95.71847925311756,-7.3309250684989,-2.630498710127477,-2.630498710127477,-2.630498710127477,3.3779442635144137,3.983154083220444,3.983154083220444,3.983154083220444,-2.408964796874461,-1.2432198555776224,-1.674758160714471,-2.1611482626958947,7.645131373109594,1.533672284730528,0.9401393346733212,0.2183375141674434,-1.0643831243020814,-3.228809892039492,-7.095565051083175,-39.42605355669795,-1.1729218109582875,-1.2272119852824797,0.2705196488714976,0.3686690802147029,-2.131843332177992,-1.468081590571661,-667.0819806256607,-26.71053476316782
2022-03-15,-0.1623099294470797,95.563118656974,-7.937633433101313,-2.7885390789740567,-2.7885390789740567,-2.7885390789740567,3.663643067396402,4.024884437460292,4.024884437460292,4.024884437460292,-2.3867109924075383,-1.2709728293987248,-1.7018902411711974,-2.1866161277130627,5.816278937898942,1.4935007435893333,0.8954102130597869,0.2067083386905403,-1.5033765186597714,-3.425186618379356,-7.650026151196161,-42.57630475327675,-1.049095593442692,-1.19205346463156,0.8042066078696017,0.3652012247642597,-2.24374883249812,-1.5000087688068915,-684.9911545955496,-27.59742527831477
2022-03-16,1.213452839474649,96.72273203380756,-9.086592035099743,-1.608923846133096,-1.608923846133096,-1.608923846133096,3.729304434674293,3.978540082084893,3.978540082084893,3.978540082084893,-2.652777738182998,-0.990676453185644,-1.4305126569163462,-1.924304767287469,5.842010893230288,1.5290472845176863,0.9063874000015408,0.2062216215176622,-1.6934264526406655,-2.577713598059231,-6.279160481998937,-37.12473789342468,-1.684911385333442,-1.2393121401752103,0.5965571009033425,0.3370210863621981,-2.412413460232352,-1.1420666986754406,-569.1351943471437,-24.255912572924128
2022-03-17,0.6563975611203476,97.35761768792644,-8.39136279605381,-0.9630872218990566,-0.9630872218990566,-0.9630872218990566,3.566631317016688,3.940886244608075,3.940886244608075,3.940886244608075,-2.579853308237261,-0.8385945797294202,-1.2865867390086094,-1.7877857746027352,5.88606303736308,1.5344289880486572,0.8985795510798683,0.2026970707553342,-1.563249585344279,-2.1537691674225363,-5.642563283530059,-34.75857022098827,-1.8703769210324968,-1.3160557751197255,0.1586065717727657,-0.0274324432975008,-2.1182570466944433,-0.94445148281632,-507.02919822541884,-22.50551519108718
2022-03-18,4.500431367596014,101.7391304530981,-3.450490463720928,3.4940010662653203,3.4940010662653203,3.4940010662653203,3.169429617305932,3.737498598014952,3.737498598014952,3.737498598014952,-1.345387963074176,0.3058422890968598,-0.1706987276175651,-0.7020088849730562,4.607380871042553,1.5240037659067356,0.9332911107143456,0.2088674496527506,-0.925495976192069,0.7500540039893515,-0.6835876264430165,-12.561829177992673,-1.5569061900866352,-1.007456828511864,0.4384328862728214,0.9204250301326256,-0.951837407863843,0.32554463891453117,-63.798625515358594,-8.464539111562708
2022-03-21,-0.4002920606464011,101.33187679132368,-3.435450380406698,3.079722796751777,3.079722796751777,3.079722796751777,2.977860748901504,3.717668050633422,3.717668050633422,3.717668050633422,-1.4280962232663892,0.1935645419266403,-0.2897119835640485,-0.8267097541560529,2.9826019873764307,1.473737124433946,0.9295421228261408,0.2098149618927152,-1.4258260763314965,0.4882883801495887,-1.1586919610561288,-14.648299684864746,-2.051458483554516,-1.8384335834126235,-0.2228860481782497,0.3882850187417158,-0.9070596537761267,0.19821260957170367,-6.745351590610101,-10.011978850704443
2022-03-22,0.9681533915814722,102.31292479323204,-0.1781673905649826,4.077692629041313,4.077692629041313,4.077692629041313,2.789554662982398,3.654294308138255,3.654294308138255,3.654294308138255,-0.3581174286129233,0.4674991751956759,-0.0284261489367169,-0.5776413130079578,2.0991727047588897,1.4502904406423984,0.9417295450292242,0.214141796145313,-0.475896118798472,1.177956860985838,-0.1103050390741554,-9.857353399791636,-1.7891487999604927,-1.7166693894054164,-0.6678727277474042,0.6388846158643134,-0.20722127377317437,0.4585886202367663,-0.1967979587184466,-6.942154639173782
2022-03-23,-0.3532538849625677,101.95150041158112,-0.5941629275778766,3.710034136449827,3.710034136449827,3.710034136449827,2.7781834852685363,3.637374789262729,3.637374789262729,3.637374789262729,-0.5106153930191765,0.3660665623591104,-0.1364545308742699,-0.6911441811596946,1.4010847431092837,1.399271841419849,0.9224778639244046,0.2146340083187402,-1.0124892581883826,0.9515815624260678,-0.5380468083767658,-11.712731081099632,-1.831478234740422,-1.890941030931796,-0.4931340805612851,0.3113475720283046,-0.2879795845883591,0.34640347107873326,-0.7644954249935036,-8.345419437392367
2022-03-24,1.761203338357098,103.74707364033505,0.1273456976995512,5.536578719872273,5.536578719872273,5.536578719872273,2.7944956047452782,3.564200786369958,3.564200786369958,3.564200786369958,-0.2507337376273912,0.8834702176541547,0.3673522178607325,-0.2028051337787011,1.282258077660544,1.388153270978802,0.9481637318350272,0.2289228418311485,-0.5464378349165622,2.2683844142636187,1.3808976443762369,-3.157562659592835,-2.5913976563370644,-1.8865567328897968,-0.0841484846646498,0.0840098052047789,-0.13722197336792907,0.7957193913772733,2.0244997582588486,-2.421681542310489
2022-03-25,0.3267176074954081,104.08603359717924,1.8294327453713968,5.8813853048983376,5.8813853048983376,5.8813853048983376,2.8157977291466856,3.546947975855585,3.546947975855585,3.546947975855585,0.3543624175254333,0.9823855332393316,0.4604601540488142,-0.1165722853648248,1.321911542653808,1.3536435998849357,0.9486257236700284,0.2396089172505609,0.7548257643320688,2.574141656584678,1.7216781820410527,-1.7256278954895925,-2.3038727210265564,-1.6357206263011088,0.250400993435671,-0.0744468640514533,0.19129541171700543,0.8646914071470697,2.5481937323146138,-1.377613131341225
2022-03-28,0.4614352353134343,104.5663232312368,2.238700918455879,6.369959324333112,6.369959324333112,6.369959324333112,2.9288670151437364,3.53199191032149,3.53199191032149,3.53199191032149,0.4791890852400109,1.1222681763997355,0.5948208992546178,0.0112237419019053,1.4331708039415016,1.3231428781772268,0.9579471302102344,0.2473945362529508,0.9792839080425858,2.995777845031929,2.193130015219517,0.1602386463399233,-1.7327460108293629,-1.613457938801507,0.2601855992755812,0.3883800832601689,0.26735876082369714,0.967670581399586,3.307005398381914,0.13325328684229734
2022-03-29,3.251647045590822,107.96645099126827,5.828768377653603,9.828734964098969,9.828734964098969,9.828734964098969,3.236091214840966,3.498674069152452,3.498674069152452,3.498674069152452,1.541967808475384,2.1189211994838018,1.5831067193045665,0.9897892424069936,1.4554058801649563,1.371569569569185,1.033297986830959,0.2733936639060605,3.428561438826401,5.405059152442386,5.360287640275838,12.666533330945398,0.8423537840633408,-1.2859005031795012,0.6981820068187456,1.0386689766333503,0.9510341114825523,1.7978914862344195,8.79466359289993,11.742034261641358
2022-03-30,-1.0948878018219863,106.78433948930476,2.9634592334427667,8.626233542081641,8.626233542081641,8.626233542081641,3.514338102686521,3.5775397388270216,3.5775397388270216,3.5775397388270216,0.6035387197977725,1.7335123448124008,1.2062381729545255,0.6219270831236897,1.3758462827642517,1.3874599425046017,1.0868587776220238,0.2887176768665403,1.541625068151157,4.46982944251236,3.970492843308175,7.70638250721402,-0.7071528397291046,-1.4405750630004182,-0.0952678468824541,0.8789058966252853,0.40911665269360703,1.4890987272286633,6.861288855406433,7.6090961645989825
2022-03-31,-1.0413631144706614,105.67232676583204,4.455610147699904,7.495040013335677,7.495040013335677,7.495040013335677,3.650467802961672,3.628482646673156,3.628482646673156,3.628482646673156,0.9888019522569884,1.3948836211693303,0.8717856962830688,0.2916601550394709,1.3556183915887554,1.382377711663248,1.0916443507793958,0.2944529180012215,2.6626886390862694,3.661308317429296,2.897701314830726,3.5940680040478745,-0.1629468997207619,-1.869411127704383,-0.0826430606926997,0.9581419689823454,0.7112681972308913,1.1891295733433718,5.044064966483339,3.6497314410197736
2022-04-01,1.5749001105862082,107.33656035692611,12.352936825416895,9.187979517380356,9.187979517380356,9.187979517380356,3.8380003882131626,3.618313799839546,3.618313799839546,3.618313799839546,2.997215928183153,1.8641403992212269,1.3363358323048704,0.7505484909308474,1.6731958644652531,1.4410059848274526,1.1474470864388735,0.3163136494121183,6.875056375783018,4.68078897822775,4.21394802461452,8.585528848442381,1.1901687868714392,-1.9195096999136136,-0.0570660883321609,0.9959866495652582,2.296048301027016,1.5500102051833968,7.753511067750971,9.443501052792678
2022-04-04,0.0626740447616791,107.40383252080989,10.127358957036712,13.413603684194252,9.256412040537477,9.256412040537477,3.833537044735463,3.671344626471721,3.659321897246996,3.659321897246996,2.419211636346114,2.985680670122467,1.3343440284368069,0.7511329603607035,1.9466477275863023,1.5536708099055807,1.1525080248482893,0.3301865676234099,4.764158042342444,7.0552028233579,4.236668393144007,8.324497599571663,0.3522643033963364,-1.5481024591612091,0.2936552303270167,0.8136278577931948,1.9368994127024888,2.492131045051723,7.8936147560368335,9.635991534311596
2022-04-05,-2.443924591667579,104.77896384544034,4.57018596380675,11.484112192259492,6.586267718705116,6.586267718705116,3.857320253359231,3.69427918249992,3.743905370312127,3.743905370312127,0.9626796482390652,2.4423611497780326,0.5854114899459553,0.0114762316910143,1.9294902262343048,1.6472497658382057,1.1043332822121248,0.3182137855946974,1.9245309741197725,5.477471685770923,1.9846592114481707,0.1350222001810437,0.0646292746485458,-1.30073078563532,-0.174867439300443,1.1034704957614605,0.8324713516368759,2.0415680354532966,3.4829302339658277,0.1518369867009332
2022-04-06,-2.2697677965912155,102.4007246664746,2.002523654117043,7.903867920597261,4.167006938437464,4.167006938437464,3.9216827539884336,3.659594022728016,3.802841595661133,3.802841595661133,0.2912271616396689,1.4846760536864283,-0.065336545526173,-0.6342188300361692,1.8624756383822725,1.7392531878513036,1.0602447544550786,0.3112920004212284,0.6132163630807588,3.123933680104768,-0.2343463921888853,-7.7478179469741635,-0.6769689373135405,-1.75962027972382,-0.4447910646199557,0.7244979857632298,0.2646627460240582,1.2043239623145607,-0.34513110030981725,-8.590540421268473
2022-04-07,1.0400581680245713,103.4657517674846,6.403928503746166,10.392568234068548,5.250404402487387,5.250404402487387,3.8656123698437934,3.5282196430650337,3.74278467975751,3.74278467975751,1.4331246567600775,2.2427183763670926,0.2174850628596973,-0.3644310713892373,1.9911335837237687,1.804122674723624,1.0492867861262345,0.3130739155022302,2.782286656196771,4.385956199222133,0.7757648072101483,-4.356757185072919,0.0014772424032027,-1.5397997102130168,-0.3454376547370207,0.8619938579739455,1.3358766673426088,1.728191813404328,1.0607964905776646,-4.896097415685169
2022-04-08,0.1314269261618816,103.6017336246629,8.235875071415299,8.321824286524905,5.388731773766532,5.388731773766532,3.683003352884109,3.382844234857356,3.7183417841354793,3.7183417841354793,2.0006090539694164,1.724244142918384,0.2504852486310955,-0.3391894393882002,2.295830118745542,1.8660983874733577,1.0218326530180062,0.3081945345956334,3.2094055189090955,3.1256922987086035,0.9114895316211374,-4.092292768492537,0.1956978845703207,-1.4388325187622903,-0.2432207794536682,1.1127693533121392,1.8543209179594107,1.2585777478356661,1.183769559260498,-4.561910154816177
2022-04-11,-1.7381714119469427,101.8009579085176,6.527454669969983,4.881403158129693,3.556894966661496,3.556894966661496,3.391856545589932,3.3482050859789725,3.755997096717593,3.755997096717593,1.6675906344358349,0.7117896358312137,-0.2453113197190677,-0.8329701700489385,2.719127784926425,1.7784091851990496,0.9704000455913148,0.2970638841872391,2.080162705162715,1.340083991171271,-0.949493571071846,-10.531854280825996,-0.2696869460848524,-1.5065919402948242,-0.0141852353418237,0.865997974295318,1.5047692035909699,0.5080044291630855,-1.1797685592830292,-11.401847529084073
2022-04-12,-0.5883473187427435,101.2020147022084,4.631054741955795,5.023148854231747,2.947620751751895,2.947620751751895,2.9776554619919287,3.3091760003212816,3.750467404566297,3.750467404566297,1.2614713007515015,0.7602351751097661,-0.4137107230633012,-1.0061396840913752,3.6334509268553496,1.7180940076400026,0.93254522715471,0.2886667778754118,1.0337904610369075,1.464269117339485,-1.6638427140982537,-13.072145389913796,0.0330734136020255,-1.359575307561668,-0.088058519434847,1.0860289408784396,1.0291962725423442,0.5314136783183668,-1.9930730879076912,-13.85419389254063
2022-04-13,0.3733643417864307,101.57986693827591,4.336845283009724,4.032394259039879,3.331990458356468,3.331990458356468,2.5843926427696227,3.2153258780990623,3.709370246033505,3.709370246033505,1.3381929247659063,0.4714250597507199,-0.3203209056400121,-0.923262537980156,4.387720740739755,1.730995910210966,0.917995790587688,0.287855748838295,0.7882032959071807,0.8756723139895516,-1.2943292864152514,-11.897356927843854,0.3420646049238962,-1.4673601110007892,0.0598126343755377,1.145990331623728,0.970349604186529,0.31718261554566834,-1.5374344516813228,-12.665813079232002
2022-04-14,-0.9814189007932071,100.58294292474308,-1.1364236387768458,4.08205110321701,2.317870773432321,2.317870773432321,2.29058018666698,3.20099288536688,3.7207128462649126,3.7207128462649126,-0.8796256005981649,0.4861707162557908,-0.5975367556673271,-1.2025793272268626,4.389557609182137,1.65565845643631,0.8839845717034072,0.2810494862653427,-0.45901048620492,0.9399456740360458,-2.515046929657079,-15.9205142515052,-0.6356214732979325,-1.522326716527615,-0.0489860817772697,1.2168600640437577,-0.6008970542379624,0.32269859215609353,-2.8937168731791414,-16.667560437606035
2022-04-18,2.8299177944155707,103.42935752471725,2.069912055130473,6.797408782445524,5.213382405316817,5.213382405316817,2.183291357755964,3.035587247085264,3.599851375797813,3.599851375797813,0.5457277688841093,1.4041345128843354,0.1809215210982409,-0.4485081488412512,3.03485175975763,1.6344971955222185,0.8658540689250648,0.274904686739132,0.3925999738409874,2.607757805997427,0.7521944055139639,-5.873172610530395,0.8464202306521973,-0.5265417304057208,0.6441249224066413,1.997033940925241,0.393005862921444,0.883014402585325,0.8537293531439808,-6.057134454531938
2022-04-19,0.8485543933097306,104.30701188196528,1.9490079994909364,7.578007327218359,6.106175184066917,6.106175184066917,2.093610308547213,2.939920077422538,3.5589230939436654,3.5589230939436654,0.5113552705973604,1.7122086798764036,0.4279723840997731,-0.2128182366308703,2.4990242231197413,1.559013824851178,0.8531400890565494,0.2675884132190732,0.4283986749500532,3.228808234068287,1.7853114873867486,-2.830480318809207,1.2707537592819032,0.3534085097949742,0.836284261051634,2.371381818586854,0.3787187848493279,1.042818127380436,2.0105590633822965,-2.8613884700158896
2022-04-20,0.1098165341878898,104.421558227329,2.4227773066371605,5.278980075459304,6.222697308213386,6.222697308213386,2.060211560668111,2.864665104946209,3.5454156618711927,3.5454156618711927,0.7496064979355748,0.9514249674622218,0.4565546929481488,-0.190817495860695,1.9871763404044973,1.4841962312429064,0.8456357894336476,0.2598105832163326,0.7771569848121528,1.8363568421011207,1.914152852924124,-2.603925252037312,1.6644847208595193,0.1611010025885872,0.438679208782756,2.491716078679917,0.6263626505063736,0.5646310478365831,2.151481610466301,-2.5735340107209477
2022-04-22,-1.3558836429551802,103.00572339960571,-0.714574604098624,3.2530588230054143,4.782441130305513,4.782441130305513,2.048024213998749,2.872401934465857,3.5735034517030466,3.5735034517030466,-0.7778247575631204,0.2403480852230458,0.0440601256107798,-0.602333581272792,1.6354193694632713,1.3296179742887015,0.7911151041628429,0.2406938819105245,-0.9740644922530088,0.5192290705224321,0.1990216216630117,-8.94264995300183,1.889832869216828,0.4381911385378333,0.6859387265512982,2.6140105399025533,-0.7256331016913428,0.14302179704529927,0.2107036383458508,-8.243853650664084
2022-04-25,1.5603272148186909,104.61294973463065,0.5062313542377966,6.231432585634842,6.417390075613065,6.417390075613065,2.017620161523286,2.814693362665788,3.5109515748190656,3.5109515748190656,-0.1844737609677483,1.3001533101183784,0.5045420719257314,-0.1575532114814354,1.4324640083379672,1.28260612165773,0.7875622878567988,0.2331738260240127,-0.2598305976513877,2.853200862403741,2.2492478490948464,-2.37231470358762,2.235794913239262,1.2009182732828867,0.5607670523241652,2.8995716708772745,-0.19105955532704322,0.7581628993534899,2.3865420760651057,-2.1328772509374674
2022-04-26,-0.508101965408192,104.08140928095747,-0.4637381666437553,2.788738950230824,5.8766812251027405,5.8766812251027405,2.0279314437973266,2.7831485680825314,3.516013151530962,3.516013151530962,-0.661840667438384,0.074599414471996,0.3440642853081978,-0.3212593085816557,1.2224857781835838,1.2346860411650231,0.7514404862637895,0.2157882836143787,-1.097900298092917,0.1681571238722551,1.6098873752871674,-5.2345379234926135,2.4591242998357803,1.4234744233040255,0.623789826455225,3.351873039365765,-0.9522782874149489,0.04302877011956172,1.6406393334796383,-4.384258355015058
2022-04-27,0.0115056082529818,104.09338448017354,-3.5872870466104017,3.1037340878560418,5.888862981275778,5.888862981275778,2.0255258710508857,2.779887141382089,3.502864713298526,3.502864713298526,-2.204719497328289,0.1846828785506017,0.3428430217211218,-0.3291772882390801,1.3716992854071377,1.1987842419019714,0.7664860764365553,0.2142596572748006,-3.255608884365113,0.4282651884893813,1.5668030508404975,-5.381617435862411,1.6500645849356672,1.4445812067269512,0.8170744668210432,3.1333389437614496,-4.839191809088402,0.10639982747516546,1.6393824418114489,-4.504864381923099
2022-04-28,0.5531445390285938,104.66917135191568,-1.9807849610765504,2.351491292996586,6.474581444296196,6.474581444296196,1.8268467920226248,2.7624974500164305,3.4761341239973813,3.4761341239973813,-1.5651089665539362,-0.0897973302754975,0.5079387995236695,-0.1734830240617951,1.487596420125818,1.2259156943344094,0.7770202287083591,0.2109409703475365,-1.9220362835190723,-0.2023506975649153,2.272351901135901,-2.858857901724389,2.065375448778586,1.356121874887737,0.4924930468101127,2.946636609119774,-4.033002652101362,-0.051415908754814804,2.4258919465726043,-2.371286021782325
