,CHARLES RIVER FUNDO DE INVESTIMENTO DE ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-02-14,-0.2809765868586611,103.09060377041142,3.96015813248702,4.448897373443356,4.448897373443356,4.448897373443356,1.355107713135624,2.238500376191172,2.238500376191172,2.238500376191172,2.375628417968481,1.030029755839337,0.3514734986144256,-0.4051898512482901,1.549558562894818,1.2082719070361585,0.4595231752295026,0.1721799428701059,2.077515796963,1.90828072928576,1.7121520769364371,-5.26784722615691,-1.75504395353158,-1.2923129114611176,3.200125347097461,3.302681458853264,0.9962329026806377,0.9199354026396698,78.67735588696192,-90.70176344481426
2022-02-15,0.7608962413901743,103.87501629972692,3.4709429279312247,5.243645107731372,5.243645107731372,5.243645107731372,1.2987453096138322,2.265567166197364,2.265567166197364,2.265567166197364,2.097840605434467,1.363600216782775,0.6888104972077818,-0.0647594719775079,1.5630139236741794,1.2364719894517469,0.5151734177460643,0.1810112205035589,1.743145473855298,2.498502113527436,3.0291672521334263,-0.8105405455217932,-2.3828056409756844,-1.3975852954552446,2.652948436241722,3.3838882167693187,0.8280778271075665,1.1174265865974595,156.0546446206031,-14.671693341252023
2022-02-16,0.0671368552645601,103.94475471907612,2.2651400157020523,5.314302381422504,5.314302381422504,5.314302381422504,1.3211939318485268,2.302629816396032,2.302629816396032,2.302629816396032,1.1454040628073032,1.36749818125828,0.6992980884114994,-0.0479964060849144,1.4094069989322136,1.245220921365616,0.5664825635353715,0.1863972582436768,1.0737146178798287,2.5287417132209526,2.842496367188756,-0.5929162090275811,-3.001207017432664,-1.2964141811188226,2.053677346484212,3.627629758881618,0.45040463753114046,1.0645723844092605,161.02246289250672,-11.05179557309759
2022-02-17,-0.0582491507014282,103.88420778225355,3.3794450354743053,5.252957694718174,5.252957694718174,5.252957694718174,1.372852445068556,2.3328884591531525,2.3328884591531525,2.3328884591531525,1.910000447478286,1.318688471857053,0.6549377019610386,-0.0884449507542708,1.3897657278211006,1.224301961933051,0.5818175615526563,0.1834556490136908,1.8867559703847727,2.5127404944743943,2.626075091806789,-1.1246980182638548,-0.7666605510525187,-1.174610457867696,2.5436488382036635,3.8355984433490566,0.7800330259333148,0.9944845209333293,152.78966063691942,-20.633220488500736
2022-02-18,-0.2722584364648783,103.60137426241168,5.077765264052231,4.96639763776551,4.96639763776551,4.96639763776551,1.3513956502218532,2.35257931129171,2.35257931129171,2.35257931129171,3.1930039023184262,1.181106859685002,0.5187280879199785,-0.2241680405329258,1.5742100335175808,1.2218724991365737,0.5967397855573923,0.1824938120317052,2.7410647199933083,2.27408961612866,2.0450269905945127,-2.889813569782523,0.4019970843235256,-0.785517668617405,2.820027834447743,3.7493301055413273,1.284892148088126,0.8899561897795072,122.03489678264488,-52.737309441056276
2022-02-21,-1.3417298720596382,102.2113236760686,1.4578645347114267,3.558032125034712,3.558032125034712,3.558032125034712,1.0652363424500833,2.3608152751890685,2.3608152751890685,2.3608152751890685,0.6474179523061079,0.5757059226838541,-0.0885322859812438,-0.8345552209140485,2.993540215538224,1.1766585347047889,0.5933375229932062,0.1792521492800743,0.2303804465266168,1.155080506537823,-0.352258815585342,-10.991392412507516,0.0548206876690761,-0.6728428865764332,2.5046152431817665,1.5970497927235965,0.2072049508336703,0.4343809676257617,-20.90083730919274,-197.02307135226732
2022-02-22,0.8543424496810781,103.08455840261418,1.7800736429230948,4.442772353533248,4.442772353533248,4.442772353533248,0.979445369017228,2.335500040678115,2.335500040678115,2.335500040678115,1.0275246094809738,0.9559955454967348,0.2803407271927786,-0.4795520656787184,3.601133510284236,1.171027744638214,0.6155999110830236,0.1853751469891848,0.2794687332289272,1.9066393991250103,1.0635735450490749,-6.041769282940954,0.2144974208794864,-0.4583113610548218,3.138218019183659,2.316479451452375,0.3060686291377732,0.7185612826029856,65.47357797624666,-111.9993868899921
2022-02-23,0.8838660000536125,103.9956877656403,1.471186865805096,5.365906507879526,5.365906507879526,5.365906507879526,0.9606150720147868,2.334448368872488,2.334448368872488,2.334448368872488,0.72043334345542,1.3470902532083333,0.6669111345136939,-0.0991130849993911,4.6693300681792085,1.1532673557816016,0.6289868800344803,0.1852517962556337,0.1482137946986361,2.726785448804246,2.475202042470341,-1.24897239480188,1.0496041218244867,-0.8608508781441042,3.8256568331948406,3.0805452983535866,0.21483435313124888,1.0005832963440298,155.68696101483928,-23.13743796107488
2022-02-24,0.0419378911187262,104.03930136394362,1.8815859304929887,5.410094747027058,5.410094747027058,5.410094747027058,0.9944323572030912,2.3504409470024976,2.3504409470024976,2.3504409470024976,1.1031414797782295,1.351980583027891,0.6722369596968764,-0.0943278709780714,5.020934572071056,1.1762249061353944,0.6580507783903186,0.1900336568957183,0.2184851378399611,2.701652129048929,2.401111476571809,-1.1666990680082163,1.0103677045109982,-0.6462481587678325,3.485973286877187,2.128700175214682,0.35584139386149455,1.0112287388853827,158.00532761600059,-22.171209039042772
2022-02-25,0.120696379393359,104.16487303383605,0.728018039124979,5.5373209149018265,5.5373209149018265,5.5373209149018265,1.0160793717872216,2.364976504050148,2.364976504050148,2.364976504050148,-0.0610456401491901,1.3927517276694876,0.713017917080921,-0.0545557897856856,6.169978092181942,1.2360138453883425,0.698716511941039,0.2067194658283408,-0.0100530690330543,2.664877197130995,2.4133830989319027,-0.6241461610112039,-0.0746053545743583,-1.1302533487244402,3.638516985695581,0.8948945712209909,-0.02080267323677247,1.0211283402882503,168.62706208631545,-12.902316100304567
2022-03-02,0.5416593599842479,104.72909181843951,1.1353435379817294,6.108973691913994,6.108973691913994,6.108973691913994,1.0758071966750855,2.384073610061975,2.384073610061975,2.384073610061975,0.3158921804460771,1.616697185176835,0.9382723395651388,0.1711696667205362,5.652434564293381,1.326720309476635,0.7710210506293254,0.2307564882132584,0.0601226033192934,2.9051527040857805,2.9012311946379903,1.768449019272634,-0.2709491957590943,-1.6555434868460517,3.0669529508986915,0.5268968909196281,0.11972431881757531,1.1194970459563496,223.6910323808356,40.808108527153394
2022-03-03,0.3238376835864143,105.06824408342544,2.297137177080132,6.452594534395209,6.452594534395209,6.452594534395209,1.1531854962637356,2.414658337273764,2.414658337273764,2.414658337273764,1.2974263267134163,1.7339065579814972,1.0599900619301492,0.2969952684411719,4.705690144265525,1.374463262327102,0.8202700395304366,0.2452957497685955,0.3179497962185041,3.0461286533006526,3.120330765624648,2.923581438931841,-0.2925709665454742,-0.772971439937868,2.929536071769661,0.9442298396312642,0.547365439611535,1.2128629595171352,255.9513840466968,71.71421010723353
2022-03-04,-0.5893420409239791,104.4490327493812,3.252182345973378,5.825224641149687,5.825224641149687,5.825224641149687,1.1909083760028865,2.443048004665473,2.443048004665473,2.443048004665473,2.0536916585227702,1.452393403132231,0.7822696750670983,0.0225951685781948,3.293804995202441,1.340839530254728,0.8425393295215191,0.2515287885015501,0.7425329069038307,2.6463023541955133,2.268288614928297,0.2194622803969765,0.3577437485450663,-0.6436686786685947,3.075490491873542,0.816740573466245,0.9531243959352964,1.03015905203099,191.11223687829826,5.5201081510039
2022-03-07,-0.9515337438698812,103.45516495762514,2.5142859130852817,4.8182619191630485,4.8182619191630485,4.8182619191630485,1.1105526915842312,2.455677877108541,2.455677877108541,2.455677877108541,1.5378488368144174,1.030325541783583,0.3596293402787229,-0.4016585722900909,2.454983525769439,1.258399445971359,0.8339469592930353,0.2386826549309797,0.6956715379337031,2.0106077186205327,1.0589807961291224,-4.132449718262941,1.3357296120229365,0.0807610651811141,2.827714786744484,1.6492415392374629,0.7016951054240504,0.7434753865532863,88.31338148815995,-98.63440701237778
2022-03-08,0.3249911178117903,103.79138505465497,2.694390305194033,5.158911960245032,5.158911960245032,5.158911960245032,0.9686969689018662,2.4428642984253046,2.4428642984253046,2.4428642984253046,1.9489753944651207,1.1706094443327766,0.4923539021332805,-0.2784795562135208,1.9614124838013107,1.2207540690236816,0.8466841360625128,0.2345887512535357,0.9625545736426194,2.342519342366041,1.4205460082258765,-2.8999163944570405,1.394356293496516,0.3719388510292044,3.111960041095539,2.486138576583927,0.8345263474663959,0.8502402887573295,120.27537697117774,-68.02877657153327
2022-03-09,0.3241761910335983,104.12785201334616,2.337951634538036,5.4998121155701245,5.4998121155701245,5.4998121155701245,0.8105458831545023,2.436273088142973,2.436273088142973,2.436273088142973,1.8895017768349485,1.3114290191291065,0.6249790267756189,-0.1535101543449565,1.5879887148580267,1.2342940791591914,0.9107287780268968,0.2515366678182869,0.964445069474949,2.5885234971640068,1.6718694086794947,-1.486831566272749,0.3735551868928024,0.0275864267470124,2.731128826253002,0.7056261740628278,0.7724425444407885,0.9609331634221813,152.26195835872267,-37.39926577872916
2022-03-10,-0.0443146856874188,104.08170808301338,1.863122200020036,5.453060205430291,5.453060205430291,5.453060205430291,0.6991665392243922,2.436400233215386,2.436400233215386,2.436400233215386,1.5113687406735945,1.2898972940644955,0.5971223677068389,-0.1868990667202771,1.4684468950884175,1.1941384815803104,0.9501838152727295,0.2544276391127607,0.7196027690501258,2.631776897369229,1.5311027745947123,-1.7897463158206963,0.3654198745590369,-0.3187624026929323,1.542188641100798,0.9214272778600048,0.593249847339442,0.9537337904186407,145.4829075939066,-45.53609297450212
2022-03-11,-0.2976617032708795,103.77189669794006,0.5458318717444574,5.139166830271547,5.139166830271547,5.139166830271547,0.6080835451151502,2.435870265670837,2.435870265670837,2.435870265670837,-0.4285461734004769,1.1590400295469123,0.4597506123930182,-0.3300183906228147,1.5786929275257626,1.132800411865659,0.9239560576185712,0.2450982839627596,-0.1650681217501313,2.4922935365514234,1.212062886668607,-3.2798352230193504,0.9333258225002782,0.3187038132659768,2.4342013139357146,1.6755462130595564,-0.15813374108229938,0.8662607838922645,111.98928463521112,-80.38819848426577
2022-03-14,-0.7269774280454944,103.01749843229136,-0.3516910133630957,4.374828819380387,4.374828819380387,4.374828819380387,0.6229660498012448,2.434871946100369,2.434871946100369,2.434871946100369,-1.859033508878918,0.8433261916347541,0.1373820597781319,-0.6582929340744826,1.4797790015508367,1.0739906846869274,0.9037876086366418,0.232862987943634,-0.7826268383729735,1.9119265322321657,0.3701176250423043,-6.883270766421841,1.3543383206884771,0.4382798150883809,2.3890484319174514,2.4432195052782224,-0.7925363293634972,0.6368509372893422,33.45077232512574,-160.28589974940576
2022-03-15,-0.2406292673004628,102.76960818062246,-0.3113723055729109,4.123672433546181,4.123672433546181,4.123672433546181,0.6576283837505278,2.419834657049465,2.419834657049465,2.419834657049465,-1.6997381519777888,0.742485750340135,0.0257455468633983,-0.7804937023732972,1.265129145427159,1.0353517669208068,0.8865723012091454,0.2240685578582531,-0.8835430420084496,1.7353452309082338,0.070270598889425,-8.428963566617563,1.8434414477257175,0.4542322167756035,3.0936292136774526,2.4434258857924203,-0.827743322348716,0.5631337845260449,6.229996656474235,-188.86657106117548
2022-03-16,0.946430751180638,103.74225135531172,-0.1278122008011171,5.109130888715862,5.109130888715862,5.109130888715862,0.6337325891121977,2.3886295340924004,2.3886295340924004,2.3886295340924004,-1.4741800642148588,1.162427541752386,0.4298292291557188,-0.3926389164017591,1.3187027526127029,1.0594510184676105,0.941509155566973,0.2301532849973776,-0.7084507460544062,2.620799554743231,1.0904862531679194,-4.074975127823898,1.4804046371080846,0.3733550174549251,2.7958175789463047,2.3787867240616274,-0.8035440476175216,0.879285432185948,102.67027913775202,-93.78689119512788
2022-03-17,0.1804293630293774,103.92943283862444,-0.0147404075300278,5.298778624064076,5.298778624064076,5.298778624064076,0.6330547218087058,2.378496283636296,2.378496283636296,2.378496283636296,-1.3028308383640237,1.2432476864684248,0.500977811866597,-0.3294495462808976,1.3394567020370245,1.0692700167845817,0.9980032346778148,0.2378123655879991,-0.6157445871076335,2.765494174050435,1.1939579174747064,-3.295011676694418,0.93021014350121,0.2046923013496833,2.0473374102915702,1.7486020133346467,-0.8360276936186343,0.9459371629441459,119.15738637089443,-78.35945214747788
2022-03-18,0.357198794080138,104.30066751941834,0.4008883987811757,5.674904591490358,5.674904591490358,5.674904591490358,0.639499965725857,2.3701825487355035,2.3701825487355035,2.3701825487355035,-0.6454004950002159,1.4024188363514822,0.6509698043699632,-0.1868437088915634,1.1453997153819668,1.0723774569131086,1.056370190040857,0.2472035081793753,-0.3603402278604994,3.099644281507465,1.4605838792287165,-1.7914539377590777,-0.6435115934735389,-0.4273369286233089,1.2179014380249549,1.9355330258378964,-0.5100773700533718,1.0699880166266804,154.29172700714514,-44.28536981558002
2022-03-21,0.2850961756305725,104.59802473367336,0.96200506832782,5.976179703081948,5.976179703081948,5.976179703081948,0.6595216057855405,2.36837363097739,2.36837363097739,2.36837363097739,0.2195284559974504,1.5268138321967566,0.768208148136506,-0.0747244993475806,0.885131856207905,1.0599213458121703,1.0910968611351002,0.2534619351889324,0.1635730979510144,3.4116358104058246,1.667499913120173,-0.6982331832623242,-1.1587844130836686,-1.047107615159668,0.4589902189922769,1.3825577319490725,0.25874627054306626,1.1506123960540753,181.94039211484733,-17.69755338427972
2022-03-22,1.250525826710791,105.90605004719728,3.614791628017778,7.301439200430428,7.301439200430428,7.301439200430428,0.7797847023538605,2.37353833489021,2.37353833489021,2.37353833489021,3.583002933074251,2.0779635508158503,1.3144380317209798,0.4688675943252052,0.7381824824914099,1.0725172877520406,1.1547941393809813,0.2637184721916224,3.784932509195417,4.598644891499669,2.701666860553832,4.219936509832317,-0.7912702681298902,-0.8769141903843619,-0.1073913531621651,1.8417674619997315,4.611733105660303,1.5619297969992678,51.33870837145776,111.28752091186263
2022-03-23,0.5205282325388305,106.45732093765965,3.271840697878894,7.859973485389153,7.859973485389153,7.859973485389153,0.8407608552582854,2.407315326717444,2.407315326717444,2.407315326717444,2.9109589937975087,2.2770015100310155,1.5177085601986957,0.6795906254932608,0.5229965795117182,1.0719125878707647,1.1923473992185734,0.2728932002290289,4.679610668834507,5.113719808948918,3.064210213274285,5.994978721603901,-0.44164181790651,-0.8554883523779346,0.3068890176629667,1.6462180793157806,3.8919278586060524,1.7293964137049256,60.6860514462413,163.5988928643421
2022-03-24,1.6050353893808378,108.1659986132958,4.010080549737325,9.591164230806417,9.591164230806417,9.591164230806417,1.135843218713099,2.466155381392203,2.466155381392203,2.466155381392203,2.801496255690924,2.9209233164233965,2.1750059283288405,1.3509883922072186,0.5460173110278449,1.110245926710455,1.266778630547615,0.3000831993197222,5.827764907831649,6.488157787504438,4.234285648147819,11.102745175981804,-1.2122807262092696,-0.8970520236782449,0.8102516538373274,1.2870688979583915,3.9683603554433295,2.2619781622332638,89.91514776634416,333.1747293640232
2022-03-25,0.5875635449233974,108.80154258914988,4.577348331614883,10.23508196028377,10.23508196028377,10.23508196028377,1.4373147993527116,2.560693997809813,2.560693997809813,2.560693997809813,2.6060599101139177,3.0609541947310186,2.338008708526556,1.5387316200764,0.5959309670203063,1.1252396666024422,1.3013361320544434,0.323918776812074,6.285507355886232,6.965775617993555,4.600598353708473,12.16422481755598,-1.072272148339079,-0.5963712188666147,1.3226865164324335,1.1344526167403153,4.039545325396592,2.468875973941408,101.2671197642669,394.0220823769807
2022-03-28,-0.2548271018496528,108.52428677140225,4.185109250937334,9.954173095702805,9.954173095702805,9.954173095702805,1.636536074644852,2.6544741465900743,2.6544741465900743,2.6544741465900743,2.0469389524363457,2.8435220969550628,2.1417109610693448,1.3651878816096017,0.6043023768303251,1.132505468756949,1.3301642558069124,0.3384086048756867,5.543399408469312,6.66491783029502,4.273995749628994,10.70852184240992,-0.3813749911081184,-0.7618582056878496,1.1564676362266375,1.59433456760604,3.5561155530543394,2.3761479781287,97.01690673072636,362.3855936970759
2022-03-29,1.7314525294334082,110.40333327975526,5.41801839660056,11.857977406985942,11.857977406985942,11.857977406985942,1.947373947781073,2.754070142933192,2.754070142933192,2.754070142933192,2.351473635939042,3.428618955957877,2.7479390420894063,1.9942093389723807,0.5918892184265354,1.1975343562186638,1.4054484063919854,0.3677801132715667,7.736580351463337,7.885082418774615,5.384770323833657,14.933358822386817,0.6172720866946363,-0.8002015784855122,1.392750339247894,2.105848534530646,4.861103417797864,2.968480146830045,130.27669272026014,549.2192399222373
2022-03-30,-0.9218610904215608,109.38556790772076,4.109066313954298,10.826802236738398,10.826802236738398,10.826802236738398,2.138803367119387,2.87263016254999,2.87263016254999,2.87263016254999,1.527324227258496,2.924942481461574,2.268281443897247,1.5405873011011106,0.5449208364461068,1.231105219537792,1.4586174026793342,0.3851611500299406,5.994716996413775,6.824987712362145,4.467198650532042,11.490093299494283,-0.1594069594275087,-0.9162067499724492,0.3549101893829683,1.9258754863737175,3.461025958446851,2.6302197935452805,113.12883076328042,442.55375491845336
2022-03-31,0.2896167635315638,109.70236684926572,5.029567016182479,11.147775234501964,11.147775234501964,11.147775234501964,2.300154733675095,2.9576778836310145,2.9576778836310145,2.9576778836310145,1.8188109249581017,2.946245865019606,2.304508726075192,1.592810041460463,0.5335886002696155,1.2601698615813568,1.4787620141105862,0.3951957490360064,7.840397183501413,6.914977496583491,4.609257221045683,11.920722942856823,0.1036421887768877,-1.018738352797918,0.6779688715683398,2.475388175183466,4.473265193025111,2.709108747200565,119.33710345759668,471.10190324530095
2022-04-01,0.7226254782716657,110.49510410238555,6.804821342311854,11.950957376878597,11.950957376878597,11.950957376878597,2.464982585550581,3.0452434421676324,3.0452434421676324,3.0452434421676324,2.4159198721034434,3.122253761121609,2.49512408024053,1.799100113251466,0.6139772845059273,1.340630919057253,1.5433279358249352,0.4226510415714264,9.699382311208428,7.092200139263501,4.923295993268999,12.96269802462132,-1.0518444306248262,-1.293080745010548,0.5103977272843129,2.278751847249876,5.748738142095544,2.9105925429758006,134.13734875255383,547.8697821682072
2022-04-04,0.0862192314077692,110.59037213188584,6.550627562827717,15.109758152463964,12.047480631882577,12.047480631882577,2.569400218655317,3.1289968819612435,3.143317026171439,3.143317026171439,2.217407000829416,4.045263587782987,2.441326423383849,1.7623758070894764,0.697382341292119,1.4629908917391996,1.5423164264184956,0.4393340466680471,8.169702178324021,8.651876935362857,4.97554378700654,12.609325234296454,-1.175850842415261,-1.1697935873165095,0.9763821711700936,2.026189018442768,4.8619579054174435,3.834523672841643,136.5779273853909,553.9705880936982
2022-04-05,-1.301998601466714,109.15048703337186,4.823526965083221,13.125924774483256,10.588624001076784,10.588624001076784,2.604099348421085,3.1382239650085566,3.2369886561919574,3.2369886561919574,1.5232539835052166,3.398284078162102,1.913532038975251,1.2497177585384502,0.7223591902685699,1.5432003886737975,1.4965084334230598,0.4262000488317661,5.49131894404355,6.910688081902501,4.139022116470559,9.49160428047584,0.2188453375496882,-0.9311474106476728,0.6043321489553992,2.82146898342518,3.3850406996577553,3.2200627279483243,111.12654878492278,404.53222078306027
2022-04-06,-0.2647201618747763,108.86154368741,4.5923877426995405,12.591462670816147,10.29587361660604,10.29587361660604,2.5932602104586047,3.1079281884678025,3.286463485125904,3.286463485125904,1.439101487319628,3.2564801205933684,1.7892796228343184,1.1310130014765991,0.7292604339820027,1.6414962942535751,1.4843112972002714,0.4236985726599149,5.117464834202002,6.1656589767565455,3.96170409550647,8.772823819586005,0.3011601260088566,-0.6206301244032695,0.6747167474768355,2.916149518742336,3.1847221018008867,3.042112371281931,106.33289812407561,371.7032930555493
2022-04-07,0.5156383563974076,109.4228755620286,5.445577313227141,13.969017463334158,10.864601446496849,10.864601446496849,2.5604092168246955,3.062135965161765,3.319396701158225,3.319396701158225,1.7893831892476586,3.752038573512512,1.936555761206206,1.2804164117242145,0.7819127310150721,1.7399465777342036,1.504869551290965,0.431775416776641,5.8594175902893175,6.603221274522382,4.271597361939016,9.843566465445294,-0.4967753875367175,-0.6673575787032632,0.689020824877827,2.9764385898254893,3.8494688179845507,3.436467054860327,117.14303707337926,425.02100131862085
2022-04-08,-0.2799624641163678,109.11653258329817,5.920386578805753,12.203277392944104,10.554222176454465,10.554222176454465,2.4939214287828126,2.997802705307719,3.367447614890947,3.367447614890947,2.026030693130609,3.2404742472136974,1.810534525324737,1.1594146617778158,0.8983748963623496,1.8203222998694093,1.491912126218487,0.4285929623895561,5.624334986907454,5.336583782703824,4.086621498570504,9.109501275302412,-0.8807673240323889,-0.4710285577804894,0.7265363756265988,3.2141976474652303,4.0496458007669,2.898836350889479,111.95674502919779,390.42681374732996
2022-04-11,-0.6299825337713116,108.42911748656653,5.506987334229409,9.867147820171471,9.857749886396087,9.857749886396087,2.3316909218926174,2.9569445212783263,3.4107524945188232,3.4107524945188232,1.9881541028912464,2.4920867766884136,1.577208057084989,0.9300649591186312,1.0742558499770802,1.7585763602587967,1.4469611115738714,0.4176665186349317,4.315322902950899,4.190299896783858,3.717768412743673,7.595105755056108,-0.9516328851452706,-0.2152592327591833,1.271504381057317,3.2054458672610804,3.5387351015794635,2.1979866685374683,99.52844761297548,317.22213793784186
2022-04-12,-0.0967121132143256,108.3242533957056,4.416717374583244,9.27811367507071,9.75150413495122,9.75150413495122,2.082390178898458,2.9302779554035063,3.4320524420719543,3.4320524420719543,1.700876990944035,2.310605655831002,1.5303597162577227,0.8829670713727568,1.3998960920396897,1.702614794826771,1.4231414143575716,0.4082391072865396,2.5301088856499225,3.9766580423736544,3.6906204460375567,7.423074466618864,-0.0639794543896668,-0.2201890125334567,1.2775975753628317,3.669669513396517,2.7032328232678045,2.0186706958284804,97.89771007450251,303.0389293573991
2022-04-13,0.4434019735066519,108.80456527304852,4.690810198102312,9.074110158826572,10.23814447023885,10.23814447023885,1.8713906402579816,2.901508956843304,3.4415356092046547,3.4415356092046547,2.0371913711924954,2.2600313118184587,1.6614575075224192,1.0115924457995014,1.6505723919906423,1.716317707165216,1.4294410118315737,0.4095819990292326,2.3097326012257526,3.820680207756164,4.000140703947107,8.499961991671752,0.9215258090170594,-0.0418155185226444,1.5099669080407845,3.768286674883818,2.9096765912637497,1.955073350692406,107.3585625180471,348.1431424221413
2022-04-14,-0.2423942660516043,108.54082924562428,4.065325589039516,8.790867313171052,9.970933529041307,9.970933529041307,1.635560890901309,2.895426425902392,3.46773819642719,3.46773819642719,1.9485035825507904,2.163772892902978,1.5658044999695844,0.9166235234881066,1.5702112070282457,1.6661463134141978,1.4089152084875842,0.4003866419715727,2.029597191216478,3.760201107983415,3.853887047262968,7.938852276617817,2.123959305425185,-0.1347158338790808,1.5217403980023037,4.0545999299161375,2.4322956605833963,1.8676369703634614,102.68416963339776,317.8610404143383
2022-04-18,1.3846661127151494,110.04375732664845,5.206343625360967,10.971960535310226,11.49366377945444,11.49366377945444,1.385047166478563,2.870199053611877,3.4644112808893865,3.4644112808893865,3.124741450304681,2.9394911000167703,2.0007936121819463,1.3467565826298569,0.9177891633293768,1.6498385102217248,1.3922114492396145,0.3911431305009593,4.715586612531629,5.113788119926244,4.978821259199084,11.928417844125915,2.803572876767244,0.8426543757336179,2.2152156108157524,4.627227261677328,3.3031408328065197,2.515083564724695,132.0175130117888,466.5718697474915
2022-04-19,0.6901950180667749,110.80327385741046,4.624120914745397,10.3722495931699,12.263187492320348,12.263187492320348,1.133701606289356,2.861108186687485,3.4970855479234744,3.4970855479234744,3.303948376122374,2.736002426290762,2.1961524830745445,1.5440310215750026,0.5682138140939439,1.603228017856159,1.380287440204199,0.3796037576930393,6.592045966147105,4.882648539990551,5.5641548896946045,14.224328557521208,2.620526859565875,1.3796138163701916,2.46556312915204,4.927632294604812,2.9145649078492584,2.3335602101357367,147.30097851406487,539.9608571095459
2022-04-20,0.0285298494323349,110.83488586460808,4.11203747040741,9.043935427059765,12.295216010679852,12.295216010679852,0.9839309250942456,2.891582967424682,3.548686110064405,3.548686110064405,3.2864178310680967,2.2446076522731246,2.167335916110664,1.5205603416936146,0.4349702251651678,1.5222179511707452,1.3796018126958198,0.3671840601419374,7.434090771480242,4.263823883348779,5.574938210842589,14.695603512846011,2.379620183076321,1.5155473824042744,1.9026065356426929,4.888003448331736,2.6646748097520088,1.934836848524393,148.53400152939085,539.5991364082917
2022-04-22,-1.3260170913731106,109.3651963348395,1.1086642169605891,8.833802024938855,10.80616225358388,10.80616225358388,0.7968217527998813,2.9445030950541904,3.6176909281674496,3.6176909281674496,0.2889415135985358,2.129771749062423,1.70859541540826,1.0700969398412354,0.6140511265685455,1.3470211573060376,1.2992746395505017,0.3368891537020705,0.3749441591432946,4.655546405384714,4.757400741978156,11.491257432843833,2.417150280699114,2.3594806981016534,2.249366356589813,4.86020173942162,0.1955787211080893,1.869447743310081,120.1869167146337,387.12799915233865
2022-04-25,0.7526322107058725,110.18831402975722,1.2745880321237668,11.758573463839843,11.640125122151373,11.640125122151373,0.7613090535055642,2.9262791800959844,3.62420145567706,3.62420145567706,0.5203651482420185,3.139370239561976,1.929847971771152,1.2884419940991962,0.6814349424460848,1.2614489126740625,1.298386846124319,0.3246583147051814,0.5813595309089361,7.282636401952203,5.386805827096885,14.38303945737582,2.319960126451994,2.86892137701326,1.911665090803912,4.84502404362711,0.3400296500448921,2.7385870306301254,136.91048106640872,466.95733505697604
2022-04-26,0.0729399486645965,110.2686853294449,1.6073808084241068,9.455830686937611,11.721555372104554,11.721555372104554,0.7615071830636865,2.8701127083841858,3.653886011419228,3.653886011419228,0.9572483241104108,2.3952763144777824,1.9307139514123524,1.2904951545397174,0.6071028632922543,1.1062343016698928,1.2459136740186905,0.2962746811054079,1.2007050515833964,6.214518009337389,5.662197025547461,15.91537344799086,2.613963052415781,3.1123585988553657,2.1442702232503,5.297436413630696,0.6919334366769283,2.0500434371104252,139.01138239702115,471.5322192976968
2022-04-27,0.597956951188916,110.92804459835696,0.4752676418492881,9.52430435012576,12.389602178428436,12.389602178428436,0.7708840676770323,2.864094965765477,3.673843386269936,3.673843386269936,-0.522986151476635,2.420997873488021,2.096352813765354,1.4556079635147972,0.6732938574710159,0.9470356880533872,1.2780849983385083,0.2897653470148269,-0.5987900933826956,7.321759791163306,6.025946576442316,18.4551939866262,2.2259558386337805,2.840156866558373,2.5660356197939147,4.996551308908677,-0.4266281003515723,2.067713262486318,152.7569622901539,534.7675689760687
2022-04-28,0.5310783087270954,111.51715938151392,1.948695348541232,8.810074354679642,12.986478976862708,12.986478976862708,0.8401163004994663,2.878740837124144,3.70408211328056,3.70408211328056,1.273949826073585,2.157373142343374,2.2347131282038166,1.5952257784743906,0.7091922265051026,0.8610724074276599,1.3049811745785922,0.282241558919491,1.5091338778163812,7.2125388204364995,6.343050066730668,20.93542600640375,2.350649492295781,2.6135979754138727,2.121763618802901,4.644418029854551,1.150452788840031,1.8548729740565593,165.24195474696512,590.8847272691047
2022-04-29,-1.8578074995953653,109.44538523118844,-0.2342534855518445,7.175550719255362,10.887407696901812,10.887407696901812,0.8550220612662085,2.935200715315256,3.786204485594138,3.786204485594138,-1.3013498359824978,1.555864311972258,1.6278384197453168,0.9967921388426872,0.7358012490324803,0.7526587303610229,1.258547514551074,0.2599563374080181,-1.5122056678393605,6.067522845638069,4.897176352424534,14.518049088249503,2.0965756961829096,2.367148444317813,2.084053227875543,4.656926559818478,-1.1960475569692013,1.3678803983773944,123.82249255794757,377.4058867291157
