,TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-01-19,0.4263276298555496,97.91683931685878,-1.1161753649262895,-1.1161753649262895,-1.1161753649262895,-1.1161753649262895,0.939634735905324,0.939634735905324,0.939634735905324,0.939634735905324,-1.929962080795273,-3.290128899796716,-4.706267029617246,-6.290433292425593,0.2414532967613923,0.1394049429698359,0.0175818794033253,0.0045151458323885,-7.510601157322127,-22.176540759561853,-251.51872993952853,-1309.084987479049,-1.298700892725631,0.6889509893970158,6.698831982037561,5.597416379094447,-1.2857461549348892,-309.15193998549614,-442.2171977474335,-591.070962545838
2022-01-20,2.65575542303631,100.517271087082,1.509937170325378,1.509937170325378,1.509937170325378,1.509937170325378,1.215376063286767,1.215376063286767,1.215376063286767,1.215376063286767,0.6686433522136652,-0.3922122934362146,-1.493598529035869,-2.7260557660188725,0.517119117879883,0.6203512950739701,0.0364620529052881,0.0193631279492881,1.5715008342528067,-0.7684120867553621,-49.785564873865056,-171.10783618645772,-0.7978785357438879,0.1004443962460652,7.998262315274444,7.305153539768922,0.5465332282507136,-47.668543316918075,-181.52839003505207,-331.3182925204209
2022-01-21,-1.475419142224299,99.03422002822172,0.0122401260545681,0.0122401260545681,0.0122401260545681,0.0122401260545681,1.238662270927237,1.238662270927237,1.238662270927237,1.238662270927237,-0.553051412958343,-1.6030699731731797,-2.690167496407263,-3.907016234933234,0.5042820847188245,0.7487314697046517,0.0433341757814869,0.023688049268391,-1.3584538096301046,-2.652035307410319,-76.89563537742507,-204.30021684266373,-1.347924721216876,-0.8088184558233193,6.583673713496374,5.7828411397670925,-0.38411654434060677,-2.8908670700812835,-333.220898027446,-483.9473602111983
2022-01-24,-1.367414794637778,97.68001145180168,-1.3553420418777784,-1.3553420418777784,-1.3553420418777784,-1.3553420418777784,1.210536839238888,1.210536839238888,1.210536839238888,1.210536839238888,-1.6956328965068188,-2.779366489183354,-3.898289262322403,-5.151150299868314,0.4143104744294235,0.6489667282400748,0.0400285372207815,0.0206023570873083,-4.954318593739786,-5.184434545707326,-117.89146168450785,-302.66717424718354,-1.235386451016004,-0.198832295504879,6.501910864043172,4.452625179405663,-1.0413026513825345,-4.921432876185675,-471.9022762050658,-623.5657202447038
2022-01-25,0.7792695059829269,98.4412019944862,-0.5866343031289616,-0.5866343031289616,-0.5866343031289616,-0.5866343031289616,1.172254551232026,1.172254551232026,1.172254551232026,1.172254551232026,-1.0952555884288484,-2.224005097403176,-3.386252765519416,-4.688025047306533,0.3642878344121077,0.6776190246032615,0.045061316539066,0.023771658883679,-3.5244612282208974,-3.8474422983040153,-88.09219350173136,-231.1811188645284,-1.794105755428413,-1.1092264351878556,4.933188576153159,2.6976035734478088,-0.5342080490308224,-2.073906938933754,-396.9550216002169,-549.5558697994817
2022-01-26,-0.3507819053776839,98.09588807045324,-0.9353584015205422,-0.9353584015205422,-0.9353584015205422,-0.9353584015205422,1.1409424857347807,1.1409424857347807,1.1409424857347807,1.1409424857347807,-1.4309594629900797,-2.595596665643434,-3.801693022083825,-5.147410941510325,0.2891210420214044,0.5958368986835886,0.0458704189896383,0.0239678970710084,-5.646916721366616,-4.970196572597219,-94.56013662305315,-245.03191987623583,-2.194772362299953,-1.3117033876804498,4.599244046284546,1.4725832615158314,-0.5367801269349027,-1.6017521792705063,-433.751308661689,-587.2899834705198
2022-01-27,1.7119588384468143,99.77524929642826,0.7605874861002827,0.7605874861002827,0.7605874861002827,0.7605874861002827,1.179985209657637,1.179985209657637,1.179985209657637,1.179985209657637,0.0536476562698469,-1.0772026947136553,-2.2549516126392866,-3.5640944963827907,0.3110969247171034,0.7123969508889384,0.0634332531655275,0.0402636797851667,0.2034846245708835,-1.7842345422441652,-41.94660400696585,-104.45092982045892,-1.7902032574243434,-1.2532623744432887,4.528580401488066,1.244143943112307,0.01881163413381878,-0.55859470298076,-266.0809551407995,-420.55787915538775
2022-01-28,1.112753838788616,100.88550221313515,1.8818047913378064,1.8818047913378064,1.8818047913378064,1.8818047913378064,1.3158147403547231,1.3158147403547231,1.3158147403547231,1.3158147403547231,0.900218480490203,-0.1181540749943075,-1.1846942670799776,-2.365830115436058,0.3648779842480126,0.9108463207592992,0.0970840281185525,0.060863392351434,3.246347538917571,-0.1706861739100898,-16.056587367120997,-51.14723348135122,-1.5399787379441776,-1.273457822315615,3.819227637754554,1.5560158287776404,0.3341360346469823,-0.05852958242029035,-155.88381794375695,-311.2994139065881
2022-01-31,2.029873852000464,102.93335064301895,3.949876906743349,3.949876906743349,3.949876906743349,3.949876906743349,1.6356496630359614,1.6356496630359614,1.6356496630359614,1.6356496630359614,1.988563281660867,1.1658975917223855,0.2995656296412338,-0.6563523418746936,0.4842422168231456,1.152031020062999,0.1468818121218708,0.0832019605076668,6.7168717401650895,1.6553373735812027,3.335909423375644,-12.903091228496727,-1.1786513919850974,-0.4726734040384341,4.809843202502812,2.8970125325966167,0.9049397413756318,0.722755357757968,48.99844211798396,-107.35624868202066
2022-02-01,0.1884862180240754,103.12736582273143,6.265368772516776,4.145808098365544,4.145808098365544,4.145808098365544,1.9317853234438,1.8854906072127584,1.8854906072127584,1.8854906072127584,2.882351708429727,1.1123511515145887,0.353575092485433,-0.4806598173607502,0.7330080197224974,1.316313550865421,0.1966009921337259,0.1213849587634773,7.596212561843019,1.5933343896096397,3.390941767843214,-7.466160388654173,-1.560048348279254,-0.632104270475945,4.928450873448839,1.6949353481938814,1.4894361302340038,0.7881069859854204,66.66625158256663,-90.62795708982945
2022-02-02,0.0252807531456955,103.15343719751074,6.959842429911836,4.172136943022484,4.172136943022484,4.172136943022484,2.1383606362627323,2.068707427310446,2.068707427310446,2.068707427310446,2.9286726843644124,1.0238531609316657,0.3275761537647819,-0.439214750533635,1.0569117750682078,1.4282934474938187,0.2362781383445408,0.1353667625514556,5.925336941523445,1.4829254045876177,2.8680572271770246,-6.7121854692200085,-0.8788958447799847,-0.8283896647848409,4.908247120694314,2.704207850579629,1.6856953434449597,0.7724598198014767,67.76592223029931,-90.86068166132355
2022-02-03,1.6661108732101582,104.87208783074848,8.299430572219878,5.907760243485563,5.907760243485563,5.907760243485563,2.388580537829422,2.327647012892573,2.327647012892573,2.327647012892573,3.1804212707080284,1.650827545814655,1.0277939841550303,0.3405410768217897,1.4477278265228892,1.572437751393049,0.2894112653165819,0.1524553675143069,5.247320808606292,2.4436858008605333,8.26623522920047,5.19928837636414,-0.1378326265176312,-0.135987906891419,5.753484913232119,3.523043349268086,2.0441240402094314,1.432463140052437,239.23415970874132,79.2659420231459
2022-02-04,-0.4533029131912669,104.3966996014872,8.849293642929045,5.427677281006224,5.427677281006224,5.427677281006224,2.5681573969331706,2.514656551990208,2.514656551990208,2.514656551990208,3.170016353586228,1.3327177793889704,0.7521160177023382,0.1106346552863904,1.774320989641323,1.6550044789800076,0.3333276978299984,0.1636390413508271,4.588290954337018,2.0249658163824216,5.674036343468113,1.7001331619674254,-0.4290795547809078,-0.3616566076288649,5.869346591496829,3.6610942327542113,2.1847002396176167,1.2659772504244315,189.1313471771968,27.820816079309996
2022-02-07,0.4501761969630591,104.86666869350812,8.286227044565896,5.902287589136338,5.902287589136338,5.902287589136338,2.640223800488518,2.6729880556653343,2.6729880556653343,2.6729880556653343,2.868158213898833,1.4271680840709493,0.8772857679185695,0.2687774580314529,2.293757951397793,1.682642503998698,0.372989377336071,0.1726030035116339,3.301385647638926,2.2671501718771383,6.286973628577784,4.162377944377657,0.1278625951279589,-0.047950442776256,6.340301306108745,3.818019943222769,2.0321350307188837,1.4718298002683612,234.49743790515268,71.84389349501643
2022-02-08,0.7773200857042806,105.68181837247172,7.42666631324917,6.725487341787012,6.725487341787012,6.725487341787012,2.764620685848638,2.841128732321565,2.841128732321565,2.841128732321565,2.426214857926466,1.6285313529514958,1.1077359699249292,0.5305102496036239,2.463701524245919,1.7107274626277609,0.4281616033885407,0.1807829057310638,2.722555357670549,2.7046197126279323,7.350543502902169,8.337336469091568,0.4391227883523025,0.1805421372271724,6.468828140990171,4.263739988865232,1.8000042381217742,1.8219517376728254,314.72204919798133,150.7247912939941
2022-02-09,0.6332694266564687,106.3510690177592,9.332833664527875,7.401347223572663,7.401347223572663,7.401347223572663,2.9575628806027687,3.016390834569788,3.016390834569788,3.016390834569788,2.910597719749485,1.7542786724972628,1.2604873515522137,0.7123432915510253,2.500473171653756,1.6931641956736756,0.487731331002016,0.1918417084046876,3.442658723110722,3.125266954334917,7.795526456137235,11.200409929467058,0.9442428412303904,0.6509790527800315,6.736188913299801,4.2896741542711325,2.310068659500287,2.1249694853699825,380.21224943132427,214.87057757017868
2022-02-10,0.158059014544043,106.51916646940572,8.87366892244988,7.57110473460126,7.57110473460126,7.57110473460126,3.055499394705448,3.1750486297294405,3.1750486297294405,3.1750486297294405,2.6652452929067483,1.7165750984177182,1.2443645266745795,0.7193748146975282,2.70903079073628,1.7162872021977862,0.5706211267807704,0.2081751632828248,3.0061139973255058,3.175581223864868,6.923889950573052,10.971770040425852,0.9213048173670048,0.2207076382376546,6.13669942423163,4.086922184802806,2.185385732773618,2.230359650140214,395.0917885302048,228.40500196672568
2022-02-11,-0.5776925799370836,105.90381314850114,7.426334309419371,6.949674444393131,6.949674444393131,6.949674444393131,3.105172047913312,3.290973498757556,3.290973498757556,3.290973498757556,2.154748501031116,1.4638950160900344,1.005332080266733,0.4947457678686814,2.510830732765337,1.7241440950393372,0.6302577293361052,0.2220062597078454,2.6648012262920866,2.7942210380076453,5.249473476658065,7.334005864613689,0.2110915123990073,-0.4274299671414415,6.048767316964883,3.629520326908312,1.7955229963965789,1.9870916552708988,330.8521233608622,162.8195210678288
2022-02-14,1.4850113133042298,107.47649675497696,10.23098734525906,8.537889209434418,8.537889209434418,8.537889209434418,3.188853818172338,3.4051781031337893,3.4051781031337893,3.4051781031337893,2.976010236475641,1.8779381395764456,1.4318679514512056,0.9344516219620188,2.5239362584446194,1.804703296512033,0.7278841973277728,0.2375535562624411,3.760024277060617,3.5433601990336263,6.698545472975945,13.394765591417132,1.035785432904218,-0.4945131459761178,6.006241606778933,4.316717338304026,2.546699764425103,2.649031299747336,487.57653948606816,318.19742015429193
2022-02-15,0.400191587302201,107.9066086533175,10.202299631151122,8.972248711085959,8.972248711085959,8.972248711085959,3.2037571446264166,3.5469910645920715,3.5469910645920715,3.5469910645920715,2.951508782650874,1.922173289461432,1.49116531540203,1.009838086624559,2.425755312632131,1.915450934651916,0.8447591205958591,0.2582086253185715,3.898133212613665,3.559439377420666,6.261133997381247,13.872064364708272,1.0966960587107637,-0.7412204563878906,5.338942997370888,4.274860488956548,2.5375370032692395,2.792518096208491,528.9150049560618,358.1886669942066
2022-02-16,0.3612497074589216,108.29642096140644,7.739117656293184,9.365910640766147,9.365910640766147,9.365910640766147,3.202481625730184,3.681628805435181,3.681628805435181,3.681628805435181,2.1818325144312576,1.9557784681460264,1.5378608728588168,1.070474649099454,1.949852935231268,1.9898865558422976,0.9608081844379062,0.2733461441131659,3.5834900220605834,3.618523038027377,5.892781701876329,14.417947311453744,0.593258413344785,-0.5773126590454346,4.792071215831657,4.5611578366602,1.906854931476614,2.949939377944726,566.183288826871,394.1090303612667
2022-02-17,1.3695207999338654,109.77956297205684,10.850131339220946,10.86369953502852,10.86369953502852,10.86369953502852,3.3603804719742105,3.8299613559306778,3.8299613559306778,3.8299613559306778,3.003479865546219,2.2681938928892964,1.8638930744367408,1.4110872494983884,1.3004637153388952,2.0399028676805173,1.0289097583460671,0.2784032121668121,7.760950935504643,4.258582648791352,6.938060785966912,19.41216695512534,1.6359613690279553,-0.0739358134777978,6.406963492124871,5.093951662199093,2.8161808937768873,3.6150352819902722,713.8638446679539,540.4409635425338
2022-02-18,-1.0775032534103612,108.59668460945326,11.175954010855342,9.669139565687516,9.669139565687516,9.669139565687516,3.3739853242125,3.979620899430443,3.979620899430443,3.979620899430443,3.086320576681261,1.879925168629099,1.4883555608515768,1.0491875831964332,0.9757637873214364,2.0775040030766734,1.0784674305390654,0.2834992658002258,10.671845447475407,3.6011432369622973,5.492137015939214,14.727970535393595,1.4997472888132994,0.1889958850324007,6.547795440507157,4.66876026176639,2.930938850017077,3.1615657458029123,592.3090895748454,417.53688335114424
2022-02-21,-2.043297619787165,106.37773113766052,8.062202596448229,7.428272647300747,7.428272647300747,7.428272647300747,3.1466248263252417,4.074262067425026,4.074262067425026,4.074262067425026,2.3180364981122032,1.2835148480912306,0.8986246070047338,0.4663445250452893,0.5070760725576806,2.0278351333721223,1.0938450593322346,0.2896436084328798,14.384412099149444,2.578797345255023,3.3471213477064103,6.559819562473302,1.441821541889578,0.1320490108592225,5.784516170463239,2.6953399047311017,2.112894042552952,2.243118919963143,366.1232149174108,190.0009808743362
2022-02-22,1.860331553445449,108.3567096358538,10.459991511602563,9.426794700679912,9.426794700679912,9.426794700679912,2.861990189406236,4.072258878793301,4.072258878793301,4.072258878793301,3.38447075215042,1.7721736749410353,1.384675752387338,0.9488661190891032,-2.416244150437948,2.046547611054604,1.1538567804386108,0.3099899833440877,-4.008834159921787,3.526304466878994,4.886878703235329,12.4650107611951,1.805532909807742,0.6903521372304838,7.3267128310321565,3.7903365071444783,2.8820519696275944,3.1407882995483534,563.875812690913,386.40284782467427
2022-02-23,0.4627834830390531,108.85816659081313,9.10337719868771,9.93320383257372,9.93320383257372,9.93320383257372,2.498454131189729,4.132415034491678,4.132415034491678,4.132415034491678,3.331759969923484,1.866223480616356,1.4819825413775052,1.0492467259201137,-4.0720455473711965,2.039893014921927,1.1855427513870425,0.3145142038814119,-2.044242718837418,3.780595311914227,5.165707375526975,13.786095799725196,1.853358966651269,0.0928863029271041,7.972357099354136,4.367973511083145,2.664499443023283,3.4039393628007155,612.4166934842588,433.5922945083446
2022-02-24,-0.5836237329491567,108.2228444953358,7.272940235455694,9.29160756461544,9.29160756461544,9.29160756461544,2.2044676266309646,4.20178993270356,4.20178993270356,4.20178993270356,2.943274742910638,1.6800609865204044,1.29981892984218,0.8710099233454839,-3.345784015001992,2.090305401722854,1.243471671816448,0.3263464690503212,-1.939262623628505,3.37714447547766,4.392191810666825,11.21446399542208,1.5184034629840852,0.1958201170128782,7.143561804677007,3.3355999880404417,2.4812865026936657,3.1588079877738657,546.1566093748388,365.9800727197954
2022-02-25,0.3646474751025419,108.61747636527218,5.522141936257596,9.690136652098772,9.690136652098772,9.690136652098772,1.934266746870812,4.236219450629456,4.236219450629456,4.236219450629456,2.44645506577358,1.757850587274001,1.3783720192287197,0.9498546104819968,-2.2273007618356737,2.21236694626682,1.3242209516633665,0.3608598217130858,-2.1245880944877102,3.36591579515148,4.40945021352031,11.15056965081903,1.0016551494896502,-0.3478100653580281,7.461341314162137,2.2888382075340195,2.178334323408085,3.3609400447298414,583.90863580601,402.37925761939
2022-03-02,-0.3599471784368924,108.22651082380602,4.944512021997784,9.29531010019597,9.29531010019597,9.29531010019597,1.805783947991121,4.281594748306105,4.281594748306105,4.281594748306105,2.297621246289719,1.6444016579824583,1.266641765719628,0.8395043680805011,-0.6435195620421521,2.361461677927491,1.4511496947413072,0.4003797382031427,-6.44736820734217,2.98148454778343,3.737206955108184,8.97752096468426,0.7606241856454646,-1.292769837660742,6.204637430554506,1.5770231924715847,2.351068186824863,3.0235415710275237,542.3246732090331,359.4417493553509
2022-03-03,0.7632968071051183,109.0526003253654,5.718823616666668,10.129557712506395,10.129557712506395,10.129557712506395,1.6650523683164695,4.297397660873056,4.297397660873056,4.297397660873056,2.953576569483889,1.8298876959869863,1.451221765060289,1.022503762961238,0.2319891314322786,2.442198307702524,1.535816578676515,0.4249877616261789,21.19866405663399,3.219949452750468,4.060691299446981,10.339368979402742,0.7128943591553194,-0.029456624962484,6.303427606700552,2.194743791018886,3.31728618530765,3.4199298384594896,623.6477018578154,439.4105279183521
2022-03-04,-0.3271073783109646,108.69588122346116,3.646149773316077,9.769315803527547,9.769315803527547,9.769315803527547,1.4676019087617476,4.342225223269524,4.342225223269524,4.342225223269524,1.9349429898198167,1.725465074390569,1.348436165812721,0.921023677550422,1.2390835433487564,2.387788024536309,1.5793302914825955,0.4387350377708444,2.2917954486991743,3.137781867946304,3.7074027913846095,9.11550685399503,0.341667357499359,0.2174702165682142,6.7315127810095285,2.1598245979267845,3.741160639602787,3.2988887341738367,585.5213531160844,399.92922438879
2022-03-07,-1.2146453162935722,107.37561179317638,2.853454374573676,8.436007950392513,8.436007950392513,8.436007950392513,1.3827341401275488,4.389988596864527,4.389988596864527,4.389988596864527,1.480422423267497,1.4004349976668065,1.0252600312733702,0.5994097485777343,2.394965461520658,2.242684977179076,1.5696790665086835,0.4188703098819161,0.854722399696981,2.7413095164797987,2.867388590536552,6.282140077790442,1.1291316702804517,1.064775988025675,6.249930507919114,3.0159723290547613,7.060174669332352,2.7397328274337718,450.08798461110644,263.1401961105687
2022-03-08,-1.0313179531217354,106.26822783147904,1.336515363205855,7.317687932751593,7.317687932751593,7.317687932751593,1.2528268439320591,4.408770738071604,4.408770738071604,4.408770738071604,0.423116424797209,1.1382800988335444,0.76246417469389,0.3353515740847796,3.11275411127191,2.175661664706721,1.5854124088988495,0.4106520451458842,0.1702966556770209,2.306615993136537,2.120287266171389,3.60034297714503,0.7003764091337811,1.0463768277945444,5.988831105734431,3.499855655090955,1.9372747270984108,2.2628621949365573,336.1529742218338,147.8488206791228
2022-03-09,2.494486348237568,108.91907426724929,3.0632098734031725,9.994713007478284,9.994713007478284,9.994713007478284,1.1016634819096325,4.327671905493132,4.327671905493132,4.327671905493132,2.0485258541745344,1.7769138433210048,1.3904752039675936,0.9522228866033448,3.36672053616,2.204120776920857,1.7159187012995227,0.4459621198106776,0.6703217867515244,3.4888742026945,3.5068797087753145,9.240489384771736,0.5774903952194138,1.2297099342575324,6.620854924169169,2.270150345535693,225.67861252918212,3.507553127104116,601.7520475495386,412.09082341208676
2022-03-10,0.7665473159315317,109.75399050758236,3.199705956180765,10.837874527703702,10.837874527703702,10.837874527703702,1.067256088451128,4.337773313945679,4.337773313945679,4.337773313945679,2.242462923348324,1.965875063812252,1.5767636764750794,1.1364017978257406,3.5868603948300977,2.145034008135809,1.820262128731252,0.4590147939908647,0.6672359513960896,3.975470951981354,3.757504641916493,10.739203740406014,0.805687275089056,1.0407492311227642,5.166642705148028,2.849146884771518,239.32822080694137,3.933564212023196,683.9643398212477,492.945339252839
2022-03-11,-2.027468312508174,107.5287631283279,0.9478075095641612,8.590671743396939,8.590671743396939,8.590671743396939,1.0354898010823528,4.416256681385248,4.416256681385248,4.416256681385248,0.1365380531078409,1.4208359048217174,1.0351295427972251,0.599517446402652,4.113172114300368,2.0349264927503223,1.7713447152776485,0.4429798875238156,0.034373412423287,3.083539420306154,2.5807499353737944,5.976846811448955,0.9275934862382212,1.308937631175819,5.718115282980979,3.1389313519985325,14.138376145280995,2.926404576029641,457.1397759477503,264.7622928282734
2022-03-14,-2.158584669578289,105.20766373205264,-0.6573412191233821,6.246650150551869,6.246650150551869,6.246650150551869,1.1777241664193976,4.472240681472088,4.472240681472088,4.472240681472088,-1.2428758863673297,0.8776836704822829,0.4933386218597926,0.0601403978081279,3.7432012675763167,1.930350236416137,1.7265978170489171,0.4204890509680431,-0.3910462896862892,2.0334199165235978,1.2778477029432216,0.6396417054337652,0.9810830495564876,1.0352694553735111,4.779342740289476,3.543014615467805,-146.3764967234733,1.850415832553978,220.63290544227394,26.89623336774245
2022-03-15,0.7448756139633694,105.99132996321327,-1.3818526250902523,7.038055538176299,7.038055538176299,7.038055538176299,1.161890075019306,4.406081498952575,4.406081498952575,4.406081498952575,-1.883376422821448,1.069221224525348,0.6755851138710178,0.2327958287340348,3.3329937110800114,1.859451277445057,1.6959790351393402,0.4049572266905058,-0.6565498056378037,2.5335839195215244,1.7551414313033051,2.5329030485540187,1.1371823604687292,1.326606129432294,6.449578507031443,3.894740574092556,-218.82763732016033,2.244387991811737,297.66830711948603,102.5717394018363
2022-03-16,0.847627052561295,106.889741149351,-0.9423588755657238,7.945339053453485,7.945339053453485,7.945339053453485,1.1702255384537512,4.347479206565283,4.347479206565283,4.347479206565283,-1.4943979311781097,1.291050895363383,0.8885404098728348,0.4366528653937192,3.7644173440229,1.902755901754696,1.7978624159837555,0.4157176878980704,-0.464555989376091,2.9498355080826366,2.148613220773867,4.5664144395313695,0.911967925353077,1.205667039243495,5.943295652320001,3.799778204785904,-174.87826236770752,2.701693869748288,386.29109561151427,189.83392527863438
2022-03-17,0.9757377951238544,107.93270475285529,-0.3358524735372102,8.998602524672638,8.998602524672638,8.998602524672638,1.158889996630717,4.299710832254004,4.299710832254004,4.299710832254004,-0.98876967035954,1.5482166504261048,1.137610866206397,0.6782384892625513,3.932007173054096,1.921078415413909,1.9087466202141257,0.430501491773151,-0.2914224795428056,3.465180728231161,2.5626228816943666,6.774028510615392,0.5786726316262988,1.232278759834584,5.126527019769824,3.366185457886665,-114.58752799515224,3.2367801765017714,489.1397764317506,291.6229379133782
2022-03-18,1.7812549067193872,109.85526135222044,0.068954892982102,10.9401454803989,10.9401454803989,10.9401454803989,1.2019002762632658,4.255554807484812,4.255554807484812,4.255554807484812,-0.6195747808182133,2.0183571659657047,1.599828569239803,1.1331982335818978,3.305923826235752,1.9374430872169224,2.044188663396992,0.4507194376828777,-0.2252523468089307,4.433280955460189,3.330494039462254,10.699310452516434,-0.5271499803403937,0.9071097848127871,4.476435121453009,4.142349348344316,-2.27336775517128,4.2179023183346525,680.8158158979994,482.2387190752742
2022-03-21,-1.1136114232526697,108.63190061275805,0.032428249012785,9.704703347356055,9.704703347356055,9.704703347356055,1.1634033608266263,4.306021576680186,4.306021576680186,4.306021576680186,-0.6745666085598735,1.7056554717784072,1.2884114644172004,0.8247864176215873,2.3127263497214683,1.914170137119669,2.102852859607664,0.461805873596976,-0.3393367570679048,3.8369573954968015,2.638286145449889,7.690565047968168,-0.9012430404159532,-0.2430293018374206,2.27858234001402,2.9693285304377555,-1.1108118088240282,3.6349657430904023,554.7927565422581,355.15481104313096
2022-03-22,1.5413962692461425,110.30634867601428,3.693082655870753,11.395687551939757,11.395687551939757,11.395687551939757,1.2352467861514809,4.275056766364146,4.275056766364146,4.275056766364146,2.3252534924636974,2.11140459441246,1.687490436477216,1.2180244252186887,1.4598386270839674,1.928778290090441,2.195056927841124,0.478363560760317,1.9675201424767352,4.679840365401501,3.2865286167005774,10.885284724345826,-0.3894845618926221,0.0647037744317467,1.337867515399195,3.67654476276104,3.7839377960319607,4.510061042048639,721.4117408636708,520.7123560627955
2022-03-23,1.3820171596790942,111.83080134293223,3.2061620537884057,12.935195069050051,12.935195069050051,12.935195069050051,1.37995010104991,4.283447949458929,4.283447949458929,4.283447949458929,1.7259622122165128,2.4645291228648665,2.037803368947224,1.5667776500358916,0.8436741034946251,1.9256488062164256,2.252719214446827,0.4942270671269027,2.823058950477406,5.482143048949523,3.874794784072064,13.579204699003428,-0.2556142657340932,0.3668278282319521,2.2382802030721525,3.813165132051633,3.050449000087624,5.324213537389754,872.8824662117482,671.1210512304319
2022-03-24,1.183125429834031,113.15389999200764,3.946174674557711,14.27136008114465,14.27136008114465,14.27136008114465,1.6645567709824065,4.328155193599102,4.328155193599102,4.328155193599102,1.8732642247201647,2.7456609280888187,2.3206419307469703,1.8511219643480687,0.6706512437330062,1.970269050929422,2.345031073478508,0.5351600561241754,4.6494428784485065,6.031484177333018,4.283140866934189,14.971115748069623,-0.7023207131224238,0.2143782864871946,2.8359256328522107,3.2637377003853505,3.340663644088522,6.048702297238251,1004.4098425046346,801.1943143978465
2022-03-25,0.4561155696610974,113.67001254754994,5.033288560853619,14.79256954613826,14.79256954613826,14.79256954613826,1.9380887103964384,4.407696177236622,4.407696177236622,4.407696177236622,2.1679444720493786,2.8122751935330434,2.392272976313959,1.9279251717734964,0.6270614184901108,1.971067386173803,2.363286023229945,0.5669027722553357,6.700569644616927,6.288803065193615,4.461758902206124,14.989710450378412,-0.5447117848201968,0.5552481090661093,3.583720699493258,3.055508882740044,4.190567475642908,6.366410198367104,1054.4412452605516,849.7708409624298
2022-03-28,0.3165193818248646,114.0298001685857,4.982921703237042,15.155910277646573,15.155910277646573,15.155910277646573,2.1805513843025386,4.492638970253758,4.492638970253758,4.492638970253758,1.9021344419655568,2.8379295906006066,2.4232647291834364,1.964456342330136,0.7091117967328295,1.9695342010269783,2.388944134011078,0.5875461112523569,5.849150880957987,6.473506815428961,4.557182146947786,15.021107194638288,0.0146215398770108,0.5453362377233165,3.5716412994226543,3.892055492269908,4.1367432458978195,6.606503983105596,1088.6853557570926,882.5593118914526
2022-03-29,2.0989737028140443,116.42325568749573,7.573694098883124,17.57300255161052,17.57300255161052,17.57300255161052,2.5531003662043394,4.5576751105247055,4.5576751105247055,4.5576751105247055,2.6379198753619453,3.3257487370524537,2.914433717394619,2.4589768406192323,0.7592056001755552,2.0560968728510884,2.4841262116433267,0.631074408364995,8.870949052861237,7.372066191465254,5.347168735946111,17.758947907399573,1.5564863412833827,0.654618421236834,4.146384894058066,4.707537513375155,6.717079986254,7.92278612439483,1328.304201504345,1120.721754384695
2022-03-30,0.1782266232548846,116.63075292479094,6.949080147392757,17.78254894391763,17.78254894391763,17.78254894391763,2.876020397392771,4.696646550939984,4.696646550939984,4.696646550939984,2.1233020596508565,3.269997973357356,2.868361554133702,2.4232788507548904,0.7431541666689189,2.11413828256769,2.572397580124923,0.66104051469905,8.217218320599839,7.264437160892209,5.237013323351316,17.217226483531476,1.234960335012145,0.8773869464250421,2.955569913859566,4.904133813839955,6.090525624707146,8.096410224311462,1347.1680400070904,1138.1284256363763
2022-03-31,0.222628445541817,116.89040615705112,7.5389470524125395,18.044766401751,18.044766401751,18.044766401751,3.1570036087496605,4.825729144803298,4.825729144803298,4.825729144803298,2.120025006111148,3.234959305324455,2.841640143389206,2.4054417169688045,0.7432999306485149,2.161185663973284,2.598822981624064,0.6776186411501347,9.004341745455251,7.2233670906628,5.276613973309853,17.130594547988757,1.341564279744548,0.7444070953704011,3.4625720445025987,5.4476971432369945,6.6752432111640765,8.299243871784387,1371.2985658996313,1160.8010199702046
2022-04-01,0.3167751409814512,117.2606859059489,9.206070119360865,18.418702876941367,18.418702876941367,18.418702876941367,3.394111985381944,4.946312481830307,4.946312481830307,4.946312481830307,2.4620428630109634,3.229834012627926,2.843735771745031,2.415222120646176,0.8495018990357752,2.283192056669086,2.686838027909553,0.720823495305496,9.836881117457832,6.9971197754639975,5.235152099493543,16.573326756894566,0.1335761617593222,0.2843898764598635,3.041021773466601,5.009514062834687,8.334370612453695,8.563628276570903,1406.600574280979,1194.6443321744841
2022-04-04,-0.8097927025836227,116.31111742848304,9.450510093129711,19.85028112835677,17.45975686254973,17.45975686254973,3.51131986130869,5.075255440066828,5.085545366190295,5.085545366190295,2.448449273395635,3.428032408265945,2.573202715038402,2.153551157839446,0.992296897622202,2.415618355377541,2.652206730470695,0.7416320464169216,8.66402846132265,7.202354664198576,4.934056984844991,14.767406781458426,0.1953960107979193,-0.0651166788190054,3.444175175751686,4.343721736741017,8.574573663870282,9.4011183684836,1308.613914373183,1095.1982111604138
