,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS PRE-SAL,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-01-20,0.7254670019097631,108.98000773828952,8.573127222023768,8.573127222023768,8.573127222023768,8.573127222023768,4.874032634733966,4.874032634733966,4.874032634733966,4.874032634733966,1.6158782197576689,1.3513460233301684,1.0767072247217953,0.7693849031232148,3.41965470355886,2.76533632676221,0.2495230672907059,0.0953631329778118,2.3031106528557554,2.381809602971877,21.0317475186926,39.32344722112577,1.6951989819149045,1.9760912483203084,7.410436195541437,4.384185306703847,211.8734011161275,658.6504618529209,524.7906151347869,375.00071264941806
2022-01-21,0.1551966296195139,109.14914103725845,8.741629056144875,8.741629056144875,8.741629056144875,8.741629056144875,4.9409852978701565,4.9409852978701565,4.9409852978701565,4.9409852978701565,1.6280851947572836,1.3648546251637863,1.092328680302355,0.7872752282131049,3.1876169919820345,3.4789042609942284,0.2828770768833503,0.1182319205947667,2.5236234563970936,1.9384628408075468,19.07959460441355,32.90072011357061,1.7598276468751837,1.7313891350168502,7.452854579930374,4.497882772301821,225.2429050764423,674.3726636664351,539.7179949815846,388.99153279783235
2022-01-24,0.5628418171436778,109.76347804606928,9.353672417116131,9.353672417116131,9.353672417116131,9.353672417116131,4.988031717816865,4.988031717816865,4.988031717816865,4.988031717816865,1.7354317016524,1.4724222598379757,1.2008728163350413,0.8968181257886522,3.0040073411727723,3.622214892585333,0.2923829424049983,0.1337055578162417,2.881613587724319,2.027623747317025,20.486802847226745,33.45677868301356,2.581574242090405,2.8846590509807477,7.980260285847455,4.786235364828045,251.5298350856484,734.4488934091407,598.9991696943252,447.33572565468717
2022-01-25,3.242468361261474,113.32252409393324,12.899430647118615,12.899430647118615,12.899430647118615,12.899430647118615,5.142758028239398,5.142758028239398,5.142758028239398,5.142758028239398,2.372685344118145,2.1153950454437087,1.8504690833185764,1.5537394931622472,3.010408625614472,4.680536931596165,0.3751353125432337,0.1964592623299261,4.053319040520255,2.3242984751203566,25.368218922735107,40.6725860490803,2.824408474491332,2.775029914619968,7.967239953078381,5.025827284181284,367.0038526168312,1087.8964852853478,951.6514734245408,799.050625225276
2022-01-26,2.657908916656604,116.33453356640624,15.900194681142937,15.900194681142937,15.900194681142937,15.900194681142937,5.475733202714992,5.475733202714992,5.475733202714992,5.475733202714992,2.7764155179138243,2.5337477297323847,2.282441370563814,2.002042985316149,3.046829671168403,5.472165370617815,0.4580789095492493,0.2844435132367481,4.989747467617327,2.535399724119256,27.283596200367946,38.54070399852586,3.151588661261948,3.4031147136906403,7.962467191119106,5.35320023933685,472.2538305620272,1387.4126570999351,1249.8039996046589,1096.265324795828
2022-01-27,0.0277878739784798,116.36686045998712,15.932400881181746,15.932400881181746,15.932400881181746,15.932400881181746,5.799379226713838,5.799379226713838,5.799379226713838,5.799379226713838,2.6270254522819867,2.3969341552083177,2.157300523829118,1.8909324903281928,2.890138373279581,5.877079951949694,0.5681199915737685,0.3797187558648767,5.271414329800635,2.365244349433173,22.021763059272587,28.879886584875283,2.953058928773826,2.929639700622355,7.261316279414328,5.001423707639105,487.81932964158904,1390.0730147515999,1251.1003843673468,1096.6234603527585
2022-01-28,-3.94700218017352,111.77385794063196,11.356546490874004,11.356546490874004,11.356546490874004,11.356546490874004,6.00708520213146,6.00708520213146,6.00708520213146,6.00708520213146,1.7744483534082007,1.5513801639968423,1.317761152661839,1.0590406738717495,2.6002254956146853,5.596889263882416,0.6306869178801526,0.4040666741297794,4.099360791470557,1.6650807951774935,12.55124102891708,15.744301541747614,1.3001007257741104,0.952255805954596,5.5002529032369,3.912112900973014,351.1981043587522,931.9272826025709,791.5903520098628,636.1747560470317
2022-01-31,-0.5854810839151958,111.11944314562732,10.704574975468706,10.704574975468706,10.704574975468706,10.704574975468706,5.97673425314547,5.97673425314547,5.97673425314547,5.97673425314547,1.6743744169373005,1.4492359380378983,1.2121473338207105,0.950541774367038,2.443315050596318,5.255539657103473,0.6729509366084857,0.411880985091618,4.095784097862144,1.6481082128365685,10.765543364003165,13.793148476231426,0.8383080768212946,1.297817281828184,5.524490114762376,4.452864351977211,338.7521665011512,866.1698071760514,724.4682489905197,568.113558190515
2022-02-01,2.0021889903990564,113.3442644024818,17.45412325827716,12.9210897874956,12.9210897874956,12.9210897874956,5.898994511764844,5.879012071641833,5.879012071641833,5.879012071641833,2.840626343979227,1.8493939465915592,1.6060426632733324,1.3384905528921942,2.6811436762383702,5.0086486981146985,0.7472833121704321,0.460299541686253,6.249884838927337,2.170767005744615,12.635026169033877,17.095394206573836,1.947050975461796,1.681406474104936,6.303756516298292,4.004116184221154,581.9636453481342,1087.2609337233107,944.1944204955721,786.9002118231762
2022-02-02,-1.4515677086923915,111.69899566076045,15.833686757034185,11.281963711836774,11.281963711836774,11.281963711836774,5.652517858191677,5.907658639103137,5.907658639103137,5.907658639103137,2.677815991316032,1.562019739297229,1.3182017558650831,1.0496916513007062,3.08019634727765,4.667850785912056,0.775547549212963,0.4535953112520147,4.914103195156057,1.9769011115692423,10.041274708456156,13.671261140430298,2.1100814893998128,0.8792023046856734,5.863376700522113,4.538548700241598,538.6678756692802,922.7879407308905,778.7485991117283,620.1219952201054
2022-02-03,-1.380201707467188,110.15732421542693,13.713666440293371,9.74604814858298,9.74604814858298,9.74604814858298,5.237144036396117,5.889477707250315,5.889477707250315,5.889477707250315,2.484355619582832,1.3041617767664004,1.0579256450049106,0.7863086602107164,3.377817576485186,4.388865093272574,0.7935364702657308,0.4447491179951199,3.851874153288062,1.7500724099920866,7.851724193720279,10.412493556377758,1.8603914288321808,0.8933038896142687,5.436173935541789,4.398173856917112,463.0273914323526,768.0831710913677,623.0629502184831,463.09473253288763
2022-02-04,1.7365691475669245,112.07028232153728,16.390305579860918,11.651864161405197,11.651864161405197,11.651864161405197,4.6126236242783785,5.741516446926994,5.741516446926994,5.741516446926994,3.399824950219485,1.667767473072092,1.4134768100358857,1.1325222354230684,3.477428882620679,4.203675782992081,0.8343689553284835,0.4456060177993115,4.509686154091819,2.2778907962016173,9.72651283385291,14.592251409227083,2.4247929476991974,1.2732749997841364,6.286501199324009,5.264419640766088,558.0883776630156,957.5514376293288,811.550035217094,650.2395041192073
2022-02-07,-1.4667754499822716,110.42646293371916,11.394815013994483,10.014182028438167,10.014182028438167,10.014182028438167,3.828205095557413,5.7369697384276375,5.7369697384276375,5.7369697384276375,2.790124165950852,1.381687204719816,1.1254842038129742,0.8419659845679907,3.846719783750831,3.919910977966528,0.8537781261434972,0.4352592382407221,2.7766949894426705,2.022162678184663,7.56270115225244,11.09760103835075,1.4995800402417785,1.0920941375317137,5.980359652249136,4.837233009423096,1068.1167549330926,792.6697681450256,645.6868818353356,483.0333374251993
2022-02-08,-0.99271102670494,109.33024725977587,7.036097245588453,8.922059112502598,8.922059112502598,8.922059112502598,3.137778445550792,5.690436666362769,5.690436666362769,5.690436666362769,2.013206103137486,1.199106393610742,0.9390829871253203,0.6508849673258812,3.4476849355275667,3.643544726591352,0.877616278924268,0.4248572945702702,1.832242456896508,1.8727474207393988,6.088984891261948,8.717797083846293,0.3551769360548777,0.8347232906629652,5.354137555829511,4.764914182377351,631.6994716876108,682.3438989072592,534.3792262695399,370.3819683655527
2022-02-09,0.3738378088009364,109.73896506048848,5.323118719185625,9.329250951589655,9.329250951589655,9.329250951589655,2.615245897262217,5.5760101459213605,5.5760101459213605,5.5760101459213605,1.75836652139285,1.2947418760168103,1.0276211973038698,0.7310979350890644,2.83387501562556,3.38397847024856,0.9027854122991196,0.4169862141586711,1.6227112365930452,2.133433737977861,6.347052294229703,9.776365177788714,-0.4624048732225495,1.3478394747510716,5.380709177412164,4.779686329836249,16.918746717892116,721.949383701899,573.0026222330234,407.6609503718779
2022-02-10,1.5261880384481286,111.41378801875842,3.1004646410927617,10.99782090213775,10.99782090213775,10.99782090213775,2.200844945641778,5.4332139629731975,5.4332139629731975,5.4332139629731975,1.077064107835075,1.6338258795053342,1.3578765907465389,1.0510843537769798,2.6073471794294587,3.207399532225327,0.9637396577808974,0.4208580735484771,0.9091428700261154,2.767639482517616,7.65521475978922,13.569339751648949,-0.912899286360745,1.2384154798647864,5.337166756619783,5.102546774092375,3.4195710652751923,887.6925581595345,737.7634052838538,571.0766187203747
2022-02-11,4.0571457336114,115.93400776601634,7.11313124491299,15.501164257270458,15.501164257270458,15.501164257270458,2.2412803116294384,5.302080539595694,5.302080539595694,5.302080539595694,2.8455440036154647,2.521487445532532,2.236859843587048,1.9199416054762268,2.1421245750665148,3.155046552112691,1.0504366165830894,0.4374019753738149,2.97725997143771,4.237379479184109,11.290553717619597,23.273065959191875,0.1030532749002246,1.933911915571576,6.914001201741934,6.235812041511188,9.20030267999284,1336.9129515792895,1186.001104648595,1017.9685023555616
2022-02-14,-2.246907634800599,113.3290776941914,4.248942836357806,12.90595977929027,12.90595977929027,12.90595977929027,2.2329762414115657,5.403663925265957,5.403663925265957,5.403663925265957,1.5710051148535635,1.991756806239879,1.7106607836018544,1.3972084266930376,2.160743067387322,3.0682472703985617,1.128541500139973,0.4418683929595846,1.6235234765074589,3.507795641380396,8.190957943123955,17.086636862232723,-0.7079394271421992,0.6429143749508619,5.511785691070838,5.642623380394617,3.958202073535496,1076.278440178137,924.3835964716535,755.0044771398772
2022-02-15,-1.5744800340295797,111.54473399314648,3.0959315954974365,11.128277985335874,11.128277985335874,11.128277985335874,2.187903305976657,5.428264128153324,5.428264128153324,5.428264128153324,1.0738816965875253,1.6531916179288928,1.3715580428735248,1.0570443531722544,2.2715715992014687,2.969544887595735,1.186314466626221,0.4464557236772044,1.034327650080504,3.0219986887730967,6.275890190384342,12.852150033898097,-0.8502770907647971,-0.2607932589952419,4.147236195573349,4.902960365911111,2.0790714996568256,50.1477645178833,744.5179323810534,573.7915944191982
2022-02-16,1.3790598259212803,113.08300260757672,3.764906017570081,12.660803422269758,12.660803422269758,12.660803422269758,2.0449131797201656,5.324762905766762,5.324762905766762,5.324762905766762,1.4734449017419933,1.971044215980654,1.682089104863639,1.3589305689610425,2.370080701236928,2.897562278446166,1.253413620385587,0.4495541926027079,1.271292955379616,3.6221285750959273,7.1458659169644,16.09590835583877,-0.4642164974905883,0.2272374754768698,4.047494818049167,5.64567346126552,2.517376167081322,59.6189431369003,895.6725669772321,723.5983085116278
2022-02-17,-0.3960368453020946,112.63515225147678,3.193805449214094,12.214625130504206,12.214625130504206,12.214625130504206,1.9602594023809563,5.3051971097425765,5.3051971097425765,5.3051971097425765,1.2429524353679795,1.892110763342916,1.6002353666680569,1.2733429298028125,2.745731795397936,2.7718103288396243,1.2494679477997683,0.4340841619511123,0.8873806255316606,3.621467330775811,6.794543275083443,15.56227069086623,-0.2561542991097816,0.268150624255914,4.407864377808791,5.742590684069478,2.001585829259656,57.933511659696364,848.9564042155226,675.5335230901024
2022-02-18,0.6066834767147977,113.31849110915904,3.2387941110955603,12.895412719628418,12.895412719628418,12.895412719628418,1.8589201146984469,5.24613194305691,5.24613194305691,5.24613194305691,1.3319778575743235,2.0410585857555144,1.7440209565827354,1.4108760640776838,3.629215715987319,2.738969642253751,1.2677783945024148,0.4274754960120602,0.682252206963193,3.9093761680293047,7.216848062220175,17.314774897047023,-0.3310242930297409,1.0350505189017316,5.0130791901392655,6.038069955743789,1.9777589528653934,62.75645950464132,914.9364049689357,740.1641987452344
2022-02-21,2.5688065231692425,116.22942390072808,2.56515624765409,15.795477445929077,15.795477445929077,15.795477445929077,1.88051476766318,5.1619185498370745,5.1619185498370745,5.1619185498370745,0.9555600814168111,2.634016892345652,2.3302260257830083,1.989030727285644,7.725617542950966,2.687228262894332,1.303689121168605,0.4381921202425592,0.2325956254634063,5.059704396878724,9.22646108837692,23.430851749886152,0.2939835516095708,2.3244281161920406,6.086874378910422,5.7997957730997705,1.4353254124574277,80.8864818696194,1202.8436947802436,1026.721460737169
2022-02-22,-0.3266536944939502,115.84975619346731,-0.4167097748857182,15.417227240795036,15.417227240795036,15.417227240795036,1.982195177870704,5.205546388728964,5.205546388728964,5.205546388728964,-0.6005358154387986,2.5371366493349607,2.2340000066474768,1.8930694844442693,13.10578475833486,2.693717848187968,1.3682305710928455,0.4585385692264732,-0.0908285325489108,4.902956904540623,8.499437823360196,21.49101881437312,-0.4651280201880832,2.3011192788617167,6.395207218884477,6.170466672376846,-0.904628778706874,79.71700733951592,1162.9190667024254,985.4461018361867
2022-02-23,1.4164757435124242,117.49073988886606,0.9658071244994908,17.05208426849551,17.05208426849551,17.05208426849551,2.044868406327744,5.200363612182287,5.200363612182287,5.200363612182287,0.0912916382403907,2.8518948886957824,2.5465618095898965,2.2026927798224336,17.55784890198534,2.6734631861197693,1.4065863895709971,0.4603736390591564,0.010632247027628,5.54744515725596,9.415025958557331,24.88153623307987,0.3984594235500731,1.99958797723592,7.153674040166186,7.113058423442006,0.141867016867233,90.78733345721231,1324.3047370764375,1145.4803381005233
2022-02-24,-2.420464291058566,114.64691848455556,2.5704226344675423,14.218880366836798,14.218880366836798,14.218880366836798,2.00464882146798,5.313522485806002,5.313522485806002,5.313522485806002,0.8908474476497976,2.255854976379681,1.955169837658808,1.6160792680106155,17.845752293044455,2.706115932935349,1.4614895733190414,0.4642668325622346,0.1000706642518494,4.429424473588202,7.108390703312856,18.495987495010688,0.8393193329932331,1.5390827718422009,6.0268324048697774,5.2439903920699145,1.3571464469479366,74.38773678973791,1038.8838895969745,858.7073529419312
2022-02-25,1.819992656709979,116.73348398211874,5.052257892557973,16.297655602089584,16.297655602089584,16.297655602089584,2.0981506775911503,5.248857428219868,5.248857428219868,5.248857428219868,2.031413989119803,2.677565544748996,2.371298035479721,2.025452524015362,18.850315223513338,2.847491255133313,1.5549873586481704,0.5038872457738726,0.2261082951240675,4.935628783324696,8.004312857482892,21.0985922254434,1.35612806824726,1.448837549264339,6.751215617615944,4.7436407025309455,3.239068879194652,88.39006841381536,1244.6605308050912,1063.131152618471
2022-03-02,1.963605152068082,119.0256686877802,5.012520320502427,18.581282359226613,18.581282359226613,18.581282359226613,2.309313596101437,5.2361906667633775,5.2361906667633775,5.2361906667633775,1.8260906057700872,3.118036527124039,2.809145030658923,2.4598779097831915,15.76844025433381,3.0841705616234365,1.7315670132441146,0.5666894849426163,0.2674339247002546,5.293687049966596,8.494744285734024,22.72918431491355,1.0782461599679982,1.1881429278857534,6.748658425659358,5.009596112884855,3.2047215866166314,104.02452437714443,1470.9218991120974,1288.0389752584151
2022-03-03,-1.2380647330232808,117.55205386051166,5.240027598392615,17.113169322370275,17.113169322370275,17.113169322370275,2.4678412694280305,5.336801632916865,5.336801632916865,5.336801632916865,1.798763842205284,2.782072060292002,2.47715570818706,2.131935505878796,12.924774278991626,3.177689591816047,1.8316220979022264,0.5935856186278021,0.3434538621664393,4.672377929076919,7.217694437942807,19.167777203479737,0.7584095595745008,1.9260716138724323,6.153484847867747,4.891971682887413,3.3734668171921003,95.80456767132414,1322.0088628442036,1137.7716889047401
2022-03-04,-0.0308236618510204,117.51582001293076,6.679987781033373,17.077070755075326,17.077070755075326,17.077070755075326,2.543925142435732,5.365974137138639,5.365974137138639,5.365974137138639,2.30885883194592,2.758140934188172,2.4530435940057784,2.1071751198310973,9.374740862982398,3.103219213324376,1.886598288987052,0.6084854301360508,0.626530814959877,4.769277289818743,6.977091286230335,18.582280914939155,1.404049806211054,2.299870772757912,6.543025852825971,4.9955696325387136,4.4636155175691,96.68603302879696,1316.296848270862,1130.704719543568
2022-03-07,-7.085997721026882,109.18865168496843,-2.571270971104765,8.780992189525657,8.780992189525657,8.780992189525657,2.802828220294449,5.7075190212407065,5.7075190212407065,5.7075190212407065,-1.2051022944464558,1.1376007483070982,0.8490316137730206,0.5214851127367458,8.150556213133195,2.901861352533765,1.818458671515104,0.5623115378320794,-0.4144127874087357,2.237487295480592,2.664819476599229,5.293126674430172,-0.691352653035789,1.2413824603087935,3.896344809969756,3.268167361287893,-2.4374705153199034,42.93076884010127,484.5864085244208,297.63862002388305
2022-03-08,2.06616149082659,111.44466555843604,0.9220639669750444,11.02858315948473,11.02858315948473,11.02858315948473,2.766094998115117,5.529576701677216,5.529576701677216,5.529576701677216,0.0418063077885948,1.5786581304771432,1.2790174276461863,0.9384775207025045,6.521495581096509,2.8153812690258064,1.816853064163116,0.5470236435329173,0.0177321624197512,3.1005787081975886,3.89267855967714,9.486579775618225,0.5976121320595594,2.202668029757312,4.70574538451717,4.892560632541444,0.08345029592573959,58.401094930353175,707.2424968951476,518.9383433524366
2022-03-09,0.3047161740450166,111.78425547950296,2.2445830694009143,11.366905210184688,11.366905210184688,11.366905210184688,2.7000563703216702,5.454245006710971,5.454245006710971,5.454245006710971,0.5326404800645805,1.6614751097133391,1.3548552859487235,1.00712388792005,4.228668810629178,2.8313689639042936,1.9127877961253807,0.5676163586567773,0.3400974126123586,3.200604526099079,3.8633206951501298,9.677487889577908,0.3158966536428769,1.7493853121626357,4.295156319479734,2.650003759659311,1.0378294172154585,61.32839583378279,738.971267820179,549.3100436827272
2022-03-10,3.487417696401196,115.68263938688548,5.416193166320485,15.250734370419028,15.250734370419028,15.250734370419028,2.4569993275686763,5.25878367891202,5.25878367891202,5.25878367891202,1.876178542861357,2.460717348949516,2.1397539674527573,1.7765159789148293,2.810763790727233,2.737441789602016,1.99840195465727,0.5733561146838312,1.640041555045236,4.727180056293622,5.630750717944344,16.29408494299463,1.7609093438311514,2.4447556095174305,4.343499225394853,4.157727374319574,3.326581581036371,88.56458235310654,1125.2503240927804,934.2313235243715
2022-03-11,-3.5829923346101578,111.53773928517866,0.1112530761447279,11.121309392344994,11.121309392344994,11.121309392344994,2.438003719209596,5.397083469219094,5.397083469219094,5.397083469219094,-0.2851392992099284,1.631513345492705,1.3159024589725594,0.9594553441249694,2.627357188051282,2.596128222851507,1.9114837703063785,0.5446403951563706,-0.2645893276818723,3.391748384868844,3.7154568188079473,9.50766895603487,0.6334487435794997,2.21321321778123,4.070896145921397,3.786624761136122,-0.5016610904454423,60.9306015285569,710.2035408425558,517.8260577230789
2022-03-14,-1.907110024361492,109.41059187832484,-5.626835484595145,9.00210376172184,9.00210376172184,9.00210376172184,2.61776899302522,5.444464351822767,5.444464351822767,5.444464351822767,-2.457535118586576,1.227056657194925,0.9113445042452232,0.5555029382890243,2.898893839915419,2.4686091648496293,1.8395998355612744,0.5150054651932582,-2.219211736603021,2.706247032900212,2.697207604434709,5.872590000015765,-0.9543197112396968,1.9917710221006808,3.557817923030469,4.220429154356673,-4.4134592445222465,46.72781652411996,496.17826655927104,302.44159448473954
2022-03-15,-2.4108827520428977,106.77283078982224,-5.7851409697876655,6.374190842766566,6.374190842766566,6.374190842766566,3.067072325264282,5.54060104900752,5.54060104900752,5.54060104900752,-2.149138989518624,0.7304642807631477,0.417430952946778,0.0653092860157199,2.9814591747990047,2.3928004905315348,1.7810015453824923,0.4924374233426913,-2.210851912249775,1.6914118733567194,1.298605485088684,0.7348196571908672,-0.5898407207011683,1.3038750209820902,3.464438406290904,3.389262998638448,-4.888771422034015,28.60772136285901,231.28183757851275,36.18526986086303
2022-03-16,-0.8672722325930304,105.84681967642858,-5.108187641621871,5.451637022941748,5.451637022941748,5.451637022941748,3.5155046063336504,5.562537601240261,5.562537601240261,5.562537601240261,-1.6824359663978996,0.5607359653627515,0.2461482553031403,-0.1070307870984363,3.1303496438055,2.4495093344170216,1.8300618406992952,0.4967752961335246,-1.8894411368510755,1.2733631376180916,0.7481763157687664,-1.1984548796189936,-0.7461640988402184,0.6075866950764384,2.526837565108281,2.5973033673752157,-4.198187833691904,22.27594806318447,136.92089256034058,-59.536277772539314
2022-03-17,-2.658870820826132,103.03248947327955,-8.887731049355569,2.6478142160552496,2.6478142160552496,2.6478142160552496,4.241706868581683,5.738777906673848,5.738777906673848,5.738777906673848,-2.286285723231168,0.0533381146428012,-0.2543033670291894,-0.5984826360834462,3.7626418004057753,2.45580378335378,1.8108205527935024,0.4902705653917358,-2.577378972062673,0.1246417144441905,-0.805927755816843,-7.005435716376988,-2.4077436965999763,-0.4978540113002251,1.0025268097682112,0.9279488590596344,-4.816618084539892,1.0851779382714868,-145.93905442998823,-343.45589294836054
2022-03-18,1.990658315377592,105.08351429251996,-6.704512585996709,4.691181465300525,4.691181465300525,4.691181465300525,4.48155542448953,5.608897437880604,5.608897437880604,5.608897437880604,-1.677572598595347,0.4172416328997276,0.0996976946137416,-0.2543417561374922,3.463779854875753,2.3976421996044626,1.7636887222611617,0.490850044880133,-2.1705001166939497,0.9760695428761113,0.3170594316465865,-2.906339398815798,-2.436150383052434,-0.7816051759879769,0.6964250485345954,1.4567630227596884,-2.8783167543767187,4.776977053367585,55.91941438816183,-142.65768243456333
2022-03-21,3.744396837342623,109.01825807825756,-3.794820235259832,8.611234753063858,8.611234753063858,8.611234753063858,4.37953130263118,5.355373137478834,5.355373137478834,5.355373137478834,-1.0530902110464933,1.1672614604238587,0.83177378247586,0.4589931369929361,2.4591056449522,2.297682209166912,1.711260655876959,0.4861267192126364,-1.8754954888740625,2.720620216594166,2.603027747895972,5.05645836567137,-1.8204466161108144,-0.5233620561442552,0.8498169894177235,1.8383619645505749,-1.5545429144438958,11.19765234840388,445.4458971130383,245.80795161391123
2022-03-22,-0.4410916367731055,108.53738765931864,-6.617976742256963,8.132159679972082,8.132159679972082,8.132159679972082,4.462130342262645,5.330783851947924,5.330783851947924,5.330783851947924,-1.6670955180574984,1.0810505145133302,0.7410897996221413,0.3645984798183235,1.3673116770789198,2.2187152371744205,1.6244421427119702,0.482671012217768,-5.440454886238105,2.597380019459712,2.431966909005212,4.026750394082881,-2.6156809400070986,-0.7645451516960555,0.0686679480214555,1.7353861726597526,-1.9116877711147349,8.330014521391378,395.05895366690334,194.359568866028
2022-03-23,1.352244984454809,110.00507904020004,-5.045049161352354,9.594371385827166,9.594371385827166,9.594371385827166,4.331075871545098,5.210763224407917,5.210763224407917,5.210763224407917,-1.3551989528851969,1.3847987758673024,1.0340137801035507,0.6468125078671947,0.777883255055793,2.120913447138647,1.546510924739582,0.4755070117644744,-7.54543750342495,3.402240927949914,3.4839721418727683,7.087985551621763,-1.8997638804124133,-0.4955781690260864,0.5138935221575884,1.74939511226236,-1.346902289160527,9.777825454309907,538.8000978894597,337.03868290814347
2022-03-24,1.1471707970390763,111.26702518220895,-5.297195942883744,10.851606009563906,10.851606009563906,10.851606009563906,4.19624266655485,5.107408508701725,5.107408508701725,5.107408508701725,-1.459690598249707,1.6571794716965929,1.29700695414894,0.8991231197923172,0.3504143942938837,2.062600358532356,1.5161245009076842,0.4848091131851359,-17.479921110795843,4.103505799936684,4.369261462036722,9.47215913955826,-2.2033249645398385,-0.635825601777263,0.7857919087974307,1.307551269745617,-1.2157532148158388,10.399768873764847,662.4344353465603,459.2189072397721
2022-03-25,-0.3707286352474082,110.85452645827056,-3.3078883204312945,10.440647363454811,10.440647363454811,10.440647363454811,4.021317516265598,5.081753103127073,5.081753103127073,5.081753103127073,-1.029391028809833,1.5828656516665072,1.2185736190354264,0.8158181129244012,0.1890844063979801,1.9672356437145075,1.4464577568886414,0.480190533487501,-21.892382635334368,4.088850495816283,4.281141457765233,8.633627566189329,-1.8024865343835272,-0.5578245078757554,0.9648989671402928,0.9143889990511272,-0.7557730080107595,9.280707960837448,619.2490269922066,414.57862269408486
2022-03-28,-2.161365101417368,108.45855541006,-7.0887360590782125,8.053621753561666,8.053621753561666,8.053621753561666,4.07901830748416,5.151221543727084,5.151221543727084,5.151221543727084,-1.942613460993517,1.096342780356814,0.7346927328518191,0.3345429002035797,0.0404946275947961,1.8493172426617768,1.350307459200959,0.4639823671430492,-195.67918863330945,3.053832203151392,2.802743188373946,3.7141596682666873,-2.0440880138581474,-1.166625222727223,0.5004234307296158,0.7720731419778167,-1.3045199441960436,5.13809575899204,378.4565033486018,172.330459482962
2022-03-29,2.208356767359376,110.85370725823827,-6.865713521826994,10.439831221933344,10.439831221933344,10.439831221933344,3.7966674129495983,4.997598662024968,4.997598662024968,4.997598662024968,-2.029288474051574,1.6056733354803496,1.2305651376324038,0.8152007573411306,-0.0112278599277626,1.8043546122138805,1.3151026549003244,0.468650200350688,686.1978569803131,4.447302574963336,4.67634268887731,8.693149413189607,-1.8444677236007092,-1.055480583858426,0.7232459599547056,1.215282648642957,-1.1786333567530243,6.3616520007876405,614.9870685366272,407.40462141697753
2022-03-30,2.1306276372777155,113.21558698202924,-3.688975850331052,12.79289278851072,12.79289278851072,12.79289278851072,3.337201602773008,4.86644827035136,4.86644827035136,4.86644827035136,-1.3578430384836666,2.1305822998081623,1.7429599110999263,1.3134071803244252,-0.0066720927415155,1.7756695508771874,1.306114547739774,0.4726721275938337,679.1566214519676,5.839131803899346,6.4940890975773184,13.52232917454606,-1.3949944868171924,-0.4176840025144751,0.5305027148534546,1.7724067003813422,-0.6691073337607003,8.127263128777685,848.2024244663996,639.1628100956855
2022-03-31,1.3902108053170714,114.78952230555656,-2.3199410148133373,14.360951771686302,14.360951771686302,14.360951771686302,3.087793140335993,4.7900671131245565,4.7900671131245565,4.7900671131245565,-1.0253152748273031,2.4899907433889874,2.0937433217693675,1.6542973997014423,-0.0019999034305798,1.755854273971022,1.299038549930028,0.4746797245392769,1583.0571736034294,6.792831813381454,7.720456817445355,16.693773001003056,-1.2766885095580311,-0.2385364242339177,0.9306286070494834,2.420151864176605,-0.4555634595429637,9.368162933007238,1002.9171028931614,792.4195569637347
2022-04-01,-1.3131782801048095,113.28213123080394,3.7489972471187127,12.859188592099397,12.859188592099397,12.859188592099397,2.820083838168907,4.827647985147884,4.827647985147884,4.827647985147884,1.0281170646011757,2.157625004578814,1.7620363962198131,1.322989798873503,0.1693123549693845,1.7687057631491008,1.2961500067435905,0.488260464679552,17.12442259840817,5.889195491461472,6.562891188296391,13.080987503451972,-0.9662502237729078,-0.9624100255007698,0.4755298274272362,1.7861249099235876,0.4117687526469845,7.480523743540102,850.6491457967819,638.6929036902872
2022-04-04,-0.9378146398989816,112.21975481973188,0.6954924736971051,16.288838999442344,11.800778599011478,11.800778599011478,2.8744645516365908,4.748992972130113,4.839844664623789,4.839844664623789,-0.0548725000841905,2.913606754329727,1.5345866230958685,1.093630935462537,0.2583462830185464,1.814316966643452,1.2376969814358971,0.4842540782444726,-0.610533484394503,7.626395086554838,6.000790978400107,10.930220489322847,-1.67497780793701,-0.7816526827214442,0.6191227580237862,1.3464686809560311,-0.021683775251986705,9.46191190019698,742.7160880193576,529.3003848065883
2022-04-05,-0.9467490177338612,111.15731539327273,-0.560848290790998,15.27195545358361,10.742305825806536,10.742305825806536,2.897069984440921,4.520401072234717,4.848584617676317,4.848584617676317,-0.4893463249290627,2.83395367100968,1.3091992465204556,0.8660267611401874,0.2904368911336705,1.7965716348544525,1.1532005379984274,0.4594726846445148,-4.881165558599764,7.130585257255,5.504474823754515,9.13874572502399,-1.0011533248441116,-0.3672383799396743,0.4237481128399816,1.9665721276266857,-0.19312806237860933,8.726277752808715,634.7763328152505,419.9004032560355
